날짜,리뷰,별점,month
2021년 2월 2일,무조건 도전해보세요 당신에게도 행운이...,5,2021년
2022년 7월 29일,사용하기 편리해요!!,5,2022년
2022년 1월 8일,이젠 다른 은행 어플보다 복잡하네요 삭제합니다,1,2022년
2022년 1월 25일,카카오페이 증권 만 사용하고 있었는데 첫 화면에서 사랴졌어요,1,2022년
2021년 1월 5일,명의변경후 페이가 인증오류나요. 어떻게해야하나요?,1,2021년
2020년 11월 11일,알리 결재하라고 계속 이벤트 하는것 같은데 결재 안됨..,1,2020년
2021년 1월 12일,"모든공과금,송금,👍👍👍👍너무편해요",5,2021년
2020년 11월 28일,자주 사용하게 됩니다~감사,5,2020년
2020년 3월 29일,페이증권 가입했는데 주식투자 어떻게 하나요? Hts도 없고...계좌만 알려주면 어떻게 하라는 말.,3,2020년
2023년 2월 5일,제안된계정이라고떠서로그인이안됌니다 어떻게해야하나요?,2,2023년
2022년 9월 7일,카카오페이 춘식이 주식선물 받으려고 로그인하는데 약관동의에서 안 넘어가서 주식계좌개설이 안 되어 못 받네요..... s21 사용중이니 업데이트 좀 부탁드려요,1,2022년
2021년 1월 9일,카카오페이에 돈이 있는데도 불구하고 카카오택시비 카뱅에서 인출됨 카카오페이 잘 안 쓰는데 어쩌다 쓸까봐 돈 넣어둔거도 아까움 아 욕 엄청 나오는데 카카오택시 현금 안돼서 참네 sbjgn,1,2021년
2021년 2월 19일,역시 좋으네요 잼나요~,5,2021년
2021년 10월 9일,사용하기 편하고 좋아요.,5,2021년
2020년 10월 23일,지금 버킷리스트 누르면 창이 안뜨는데 요류인가용...?,5,2020년
2022년 11월 19일,돈거래 급한데 업데이트 하고 있어야겠냐?,1,2022년
2022년 1월 19일,투자중인 펀드 어디서 확인해야 하나요? 주식만 되고 확인 방법이 없네요,1,2022년
2021년 9월 16일,부동산 투자현황은 '카카오페이 홈>투자>투자현황'에 안나오는데요..업데이트를 안한것도 아니고 어떻게 해야 보이나요?,1,2021년
2020년 9월 19일,중요한 걸 하려면 .. 불편한 부분 있어요.,4,2020년
2020년 12월 6일,전기 가스 청구서 납부하려는데 결제창에서 왜 멈추나요?,1,2020년
2022년 4월 14일,교통카드 갑자기 결제안됨,3,2022년
2021년 1월 25일,왜 구글플레이에서 결재수단으로 사용 못하죠?,3,2021년
2019년 7월 22일,사업자 부가세신고용 매출전표 받기가 너무힘들어요,1,2019년
2023년 1월 21일,잘 사용하고 있습니다!,5,2023년
2022년 3월 25일,인증이 되지않아서 다음단계로 넝어가질 않네요,1,2022년
2020년 11월 30일,탈퇴하려는데 인증서비스 해지는 왜 안되는건지 모르겠네요,1,2020년
2021년 3월 23일,넘편 리하고좋아요.,5,2021년
2019년 10월 14일,금융서비스도 한눈에 볼수있어 최고입니다,5,2019년
2022년 7월 23일,카카오페이로 구글플레이 첫결제시 페이백 배너보고 설치후 결제했는데 페이백 어케 받는거죠? 아무런 안내사항이없네,1,2022년
2020년 4월 1일,14세미만도 법적보호자 동의를 받으면 앱 사용할수있게해주세요ㅠㅠ,3,2020년
2022년 1월 11일,보안이 그렇게안좋다던데,2,2022년
2021년 5월 16일,간편하고 정말 좋습니다,5,2021년
2022년 6월 9일,요즘 뭘 하길래 접속이 이리 느려진건가요?,1,2022년
2020년 7월 21일,럭키볼 당첨되고 싶어요!,5,2020년
2020년 6월 7일,간편하고 좋아요,4,2020년
2021년 3월 1일,페이증권에서 매월 1일 돈을 빼가는데 어디서 정보를 보는건지 알수가 없음,1,2021년
2022년 1월 18일,카가오페이증권은 어디로 들어가야하는지 갑자기 안보이네...,1,2022년
2021년 4월 2일,아니 ㅋㅋ 휴먼계정 복귀가 안되요 이런게 안되면 어떡하나요,1,2021년
2020년 7월 16일,인증이 잘 안됨 짜증,4,2020년
2021년 11월 15일,어린이들은 못 하고 완전 사기어린이들도 할 수 있게 해 주세요,1,2021년
2021년 5월 17일,편리한 이용,5,2021년
2019년 11월 19일,이젠 내 계좌에 보내는 것도 수수료가 붙네요ㅋ,1,2019년
2021년 1월 19일,가끔는 공짜로 돈도 준다.,5,2021년
2020년 12월 25일,인증서비스탈퇴가 안돼요!!!!!!,1,2020년
2021년 4월 13일,잘사용하고 있습니다,5,2021년
2021년 3월 5일,저기요 서비스가 이러면 어캐요 돈받고싶어도 못받아요,1,2021년
2020년 12월 29일,사용하니 좋으네요~~^^,4,2020년
2020년 9월 9일,아주 유용하게 잘쓰고있습니다,5,2020년
2022년 11월 29일,최근들어 렉 너무 심함....,1,2022년
2023년 2월 14일,겁나 느리고 오류 많음,1,2023년
2021년 10월 17일,위메프오 결제시 2000원 할인이래서 받았는데 거기는 안써있고 밑에 20000원 이상이라고 되있더라 속았다 임마,1,2021년
2021년 7월 22일,하.... 돈이 들어있는 문젠데.. 투자를 아무라 클릭해도 들어가지질 않네요 ㅡㅡ,1,2021년
2021년 8월 19일,용돈을받울수있어서좋고편리해요,5,2021년
2022년 1월 13일,사람 하고 상담할수있냐 카톡으로 상담하라해서 들어갔드만 로봇이 똑같은 대답만 한다,1,2022년
2022년 1월 28일,아... 이거 미장 애프터마켓 거래불가입니까... 아.... 젠장,1,2022년
2021년 2월 2일,편하게 거래가능해서 좋아요,5,2021년
2022년 5월 6일,증권에서 누군지 알수 없는 익명의 사람이 전문가란 이름으로 적극매수부터 적극매도까지 투자의견을 참고하라고 게시해둔점은 의도와 달리 오히려 문제소지가 있는것 같습니다. 전문가로서 투자의견을 게시하려면 소속직책이름과 해당의견을 낸 시점도 같이 게시해야 되지 않을까요?,2,2022년
2019년 8월 29일,수수료가 바가지다,1,2019년
2020년 6월 25일,카드 지갑 전부 두고왔는데 다행스 ㅜㅜㅜ 어플 있어서 다행,4,2020년
2020년 12월 22일,와우 500원 당첨 감사감사,5,2020년
2021년 7월 23일,투자카테고리가 전혀 안돼요 하얀화면만 뜹니다,1,2021년
2019년 5월 30일,블록체인 연결은 언제쯤되나요?,5,2019년
2021년 10월 4일,편리해서 이것만 사용하고있어요,5,2021년
2021년 1월 19일,삶의 활력소.. 힘내자고요^^,5,2021년
2021년 8월 13일,카카오페이에 자동이체되는거 어떻게 정지하나요?,2,2021년
2021년 1월 19일,굿굿 언제나잘쓰고있어용,5,2021년
2021년 8월 30일,최소 1만원 충전 이건좀 짜증나네요,1,2021년
2021년 2월 2일,유용하게 잘 쓰고 있어요,5,2021년
2020년 9월 10일,아주 유익한 앱 입니다.,4,2020년
2022년 4월 7일,빠른 이체 조아요,5,2022년
2023년 4월 13일,1분봉캔들차트원복해주세요ㅠ 주린이속탑니다.ㅠ,2,2023년
2022년 3월 15일,봄을 알리는것 같은 이벤트 넘 좋아요~^#,5,2022년
2022년 4월 3일,송금 수수료 부분이 좋습니다.,4,2022년
2021년 10월 5일,유용하게 잘쓰고있어요,5,2021년
2021년 6월 25일,자주사용하지않아서 몰른다,2,2021년
2022년 10월 17일,스토리불통 로그인난 비밀번호쓰는곳이제거가안돼요,5,2022년
2022년 8월 20일,쓰지도 못하는 앱 버리고 말지 ㅡㅋ,1,2022년
2021년 8월 24일,통신사 맴버쉽 추가 계획은 없나요?,4,2021년
2022년 1월 16일,펀드를 어디서 찾나요? 펀드창이 안보여요.,1,2022년
2022년 5월 7일,아주 유용해서 좋아요.,5,2022년
2022년 7월 10일,카카오페이 발급일자5회초과로 카카오페이를 못쓰고있는데 정부24들어가도 잠김해제를 어떻게하는지도 모르겠고 너무 답답해서 그런데 다른방법 없나요?,2,2022년
2021년 4월 12일,잘사용하고 있습니다,5,2021년
2023년 2월 15일,얼굴인식 개발한 개발자 자르는게 낫지 않을까요?,1,2023년
2021년 10월 6일,월별 결제금액을 보고싶습니다. 저는 찾아봐도 안나오는거 같네요?,5,2021년
2022년 10월 4일,돈버는게임갖고 어디서 현금화할 수가 있지?,1,2022년
2021년 2월 2일,너무편하고 좋네요,5,2021년
2019년 9월 17일,입금자명 제한좀 풀어주심 안될까요? 이거때문에 페이 사용을 못하고있습니다ㅠ,2,2019년
2021년 3월 16일,편하고 좋아요,5,2021년
2021년 10월 7일,앱 실행시 띵똥 소리를 안 나게 하는 방법 알려주세요,5,2021년
2019년 10월 22일,편하고 좋아요!!,5,2019년
2022년 4월 27일,학생이어서 민증 없는데 발급날짜를 어떻게 씁니까?,1,2022년
2020년 9월 27일,해외사용자 가입 방법좀요,1,2020년
2021년 3월 30일,어잉????????진짜 되는거 였어요? 대박♡♡♡♡♡♡♡♡♡♡♡♡,4,2021년
2022년 7월 11일,자산관리 넘 불편. 증권도 토스에 비해 정보 부실,3,2022년
2021년 2월 8일,럭키볼 좋네용!!,5,2021년
2019년 12월 26일,나머지는 좋은데 왜 17살인데 카트신청이 안되나요? 그리고 17살 생일지나는데,4,2019년
2021년 9월 24일,업데이트이후 결제가 안되네요.,1,2021년
2021년 3월 9일,우와~~좋아염(소소한 행복 이네요),5,2021년
2021년 2월 2일,너무 좋아요. 굿^^♡,5,2021년
2022년 11월 9일,업데이터후 앱 안열림!!!!,1,2022년
2019년 6월 12일,연결계좌 잔액확인 안되요,3,2019년
2020년 3월 26일,감사희 잘 사용 하고 있습니다.,5,2020년
2020년 7월 4일,"업데이트 이후, 우측 상단에 있는 금액란이 사라졌습니다. 다수의 의견을 반영한 것은 좋지만 소수의 의견도 존중하는 차원에서 '가리기' 기능을 재개발해주시면 안 될까요? 카카오페이 쓰기 싫어져요...정말로.. 제발 우측 상단 잔액표기 돌려주세요 ㅠㅠ",4,2020년
2021년 9월 29일,사용하기 좋길 바랍니다,5,2021년
2022년 11월 29일,안들아가짐.. 공지도 없고 모니터링 안해여?,1,2022년
2021년 7월 22일,투자 화면이 안나와요!!!!,3,2021년
2020년 10월 2일,임순득 감사합니다 감사힙니다 고맙습니다,5,2020년
2019년 12월 2일,카카오페이 금전을 나의다른통장 이체 참 어렵네요,5,2019년
2022년 1월 4일,미니금고 없어 졌나요? 아무리 찾아도 안나오네요,4,2022년
2021년 1월 12일,편하고 좋아요,5,2021년
2022년 3월 24일,혹시 카카오뱅크는 결제가 안되나요? 게임에서?,3,2022년
2022년 5월 6일,나만 갑자기 계속 결제오류 뜨는건가,2,2022년
2021년 5월 23일,자산관리현황이 업데이트가 안돼요. 108일째,1,2021년
2020년 11월 20일,괜찮아요. 일본어몰라요. 할렐루야,1,2020년
2020년 12월 29일,간편하고 좋아요,5,2020년
2020년 12월 22일,정말 당첨 맞아요!~^^♡,5,2020년
2019년 8월 11일,편하고 좋아요^^,5,2019년
2021년 2월 2일,너무좋아요 당첨됬어요,5,2021년
2021년 10월 9일,이거 만3세이상인데 왜 가입이 안돼요?,1,2021년
2021년 11월 3일,"이거 거지같네요. 카카오톡 계정은 같은데 카카오 페이에서만 제계정으로 안뜨고 동생계정으로 뜨고 이미 로그인이 돼있어서 안돼드라고요 저랑 동생은 저걸한적이 없는데. 동생은 저랑 똑같은 현상을 격고 있어요, 걔는 카카오페이에서만 제계정으로 뜨드라고요. 상담을 받아도 상담 첫번째거를 해봤는데 안되고 나머지는 지금 못하고 못알아 듣겠습니다. 단순오류일까요? 버그일까요? 저것 쫌 고쳐주세요.",1,2021년
2021년 2월 26일,왜 이렇게 앱 까는 시간이 오래 걸려여?,1,2021년
2021년 5월 26일,교통카드 갑자 기ㅜ안되잖아,1,2021년
2021년 9월 6일,인증번호가 인증시간보다 늦게옴,1,2021년
2021년 10월 18일,만 14세 미만도 사용했으면 좋겠어요,1,2021년
2023년 4월 29일,플레이오 교환이 안돼요 왜그럼거죠?,1,2023년
2021년 3월 5일,카톡 계정탈퇴해서 새로만든 계정으로 했는데 안되네요..,1,2021년
2020년 12월 17일,가입하려는데 인증번호가 안와요..,1,2020년
2021년 3월 30일,좋아요~~~적극 추천 합니다,4,2021년
2021년 1월 19일,아주 좋은 오플입니다!,5,2021년
2019년 5월 30일,"카카오 ""잔액관리"" 이건 어디로간건가요 이벤트 쿠폰등록이 안되네요 전환이없답니다",5,2019년
2022년 3월 5일,어떻해야 돈을 폰으로 사용할수잇는거죠??,1,2022년
2020년 5월 7일,감사합니다무료로사용승인을받았으니다,5,2020년
2021년 7월 7일,탈퇴하고 계정다시 만들었는데 카카오페이가 임티결제하는데 만원 가져가고 번거롭게 앱설치하고 어쩌고 저쩌고...뭐하러 그렇게 만든거지 본인인증 20번 넘게함 앱은 대체 왜만든거임? 그냥 하나부터 열까지 다 짜증남 시간낭비 오져,1,2021년
2019년 6월 16일,카카오페이에 있는 돈으로 카카오톡 이모티콘 구매하려고 하면 렉걸려서 자꾸 카카오톡 앱이 중지되는데 이게 카카오톡 문제인지 아님 이 앱이 문제인지 모르겠네요. 자꾸 중지되는데 진짜ㅋㅋㅋ2700원 어디다 쓰라는지ㅋㅋㅋ이대로 방치해두라는건가ㅋㅋ,2,2019년
2019년 6월 1일,카카오 계정로그인시 비밀번호 입력란이 계속 반복됩니다.,1,2019년
2022년 4월 17일,고객샌타 방문은 어디에서 할수있웁니까? 답장부탁해요 민주국가에서 있을수없는 망행을 고발 합니다,5,2022년
2021년 10월 13일,청구도 안되는 보험청구서비스. 해도 연락안옴. 카카오 쓰지맙시다. 그냥다른어플쓰니 익일입금,1,2021년
2021년 1월 12일,은근히중독성이있어요,5,2021년
2022년 1월 16일,업데이트후 펀드는 어디로 들어가야 되나요?,2,2022년
2020년 6월 11일,qr결제할라하면 계속 튕김,1,2020년
2022년 5월 14일,주민등록증이 없는데 어떻게 인증을 해야 하나요?,1,2022년
2019년 6월 4일,편하고좋음 ㅇㅇ,5,2019년
2020년 4월 24일,앱에서펀드는안보이네요 카톡에서만해야되나요,5,2020년
2019년 10월 24일,편하고 좋아요,5,2019년
2022년 8월 1일,좋아요.써 보면 만족 합니다.^^!,5,2022년
2019년 8월 8일,편리해서좋아요,5,2019년
2021년 10월 26일,계좌이체 하세요ㅡㅡ 남의돈 뺏갖고 갔으면 보내야죠 당신들 진짜 신고 당하고 싶어서 이러세요?,1,2021년
2021년 4월 6일,좋아요 너무 좋아요♡♡♡,5,2021년
2020년 9월 26일,잘사용하고 있어요,5,2020년
2022년 8월 14일,운전면허 없는 사람들은 하지말라는 소리네 ㅋㅋ,1,2022년
2021년 2월 20일,돈 충전할 때 최소 만원인데 5천원으로 해주시면 안될까요 ?,3,2021년
2021년 11월 3일,불편하게 앱으로 쳐만들었지왜,1,2021년
2020년 4월 10일,본인인증 시도했는데 인증번호가 안오네요,3,2020년
2021년 5월 15일,아니 엄마가 나한테 10000원을 보내줬는데 14세 아니라고 못받아요. 그리고 엄마가 이미 준 돈 다시 못 가져간데요. 그럼 저희는 10000원 날려먹은거잖아요. 이떻해 해야 합니까? 10000원 받을 수는 있는건가요? 아니면 에초에 카카오톡을 14세로 해놓던가요. 그리고 하면 조금이따 만나라니 뭐니 해놓고 1시간을 기다렸는데 아무것도 안와요. 이게 무슨 경우죠? 빨리 고쳐줬으면 합니다.,1,2021년
2021년 3월 17일,좋네요 편하네요,5,2021년
2020년 6월 30일,동생이 카카오페이로 4천원 보내줬는데요 예전에 카카오계정을 탈퇴한것도있는데 비밀번호 재설정하라해서 했는데 계속 이미 가입된 거라고 안되네요 ... 어찌해야 할까요,3,2020년
2021년 10월 8일,앞으로자주이용할수있을것같네요.ㅎ,5,2021년
2021년 6월 22일,인증서 비밀번호는 어디서 확인하나요,1,2021년
2021년 10월 28일,굿굿 결제할때 많이 도움돼요,5,2021년
2021년 12월 5일,wear os버전으로도 나왔으면 좋겠네요,5,2021년
2020년 2월 14일,14세 미만도 사용할 수 있게 해줬으면 좋겠어요,1,2020년
2019년 5월 30일,카카오페이는 혁명은 가져올것이다. 전세계가 쓸 명분이있으니까 화이팅!,5,2019년
2021년 5월 4일,"본인인증을 신용카드나, 공인인증서등도 추가해 주세요",1,2021년
2020년 12월 29일,편하고 좋아요,5,2020년
2021년 7월 7일,카카오페이 통장에 얼마 잇는지 계좌 연결하면 나왓는데 왜 안나옴니까?,2,2021년
2019년 5월 30일,카카오페이! 믿고 다운로드합니다~,5,2019년
2020년 4월 28일,감사합니다 많이 편해졌어요,5,2020년
2020년 12월 16일,똑똑한 한주 즐거운 한주~~^^,5,2020년
2021년 6월 11일,만원 단위로 충전되는 거 너무 거슬림,3,2021년
2021년 1월 11일,다운로드왜안되냐 진짜죽여버리고싶네 하,1,2021년
2022년 7월 30일,사용하지도않았는데돈이만윈이빠져서왕짜증,1,2022년
2022년 2월 2일,아니 갑자기 안들어 가지고 이상한거 나옴,1,2022년
2021년 1월 19일,편하고 좋아요^^,5,2021년
2021년 10월 8일,재미있는 이벤트인거같네요,5,2021년
2022년 1월 20일,송금이 계속 안됩니다!,1,2022년
2021년 11월 24일,자산 메뉴에서 카카오증권 투자 금액은 표시가 되는데 왜 그래프에는 반영이 안되나요???,3,2021년
2022년 5월 7일,미자 본인인증 안되는거 해결좀 해주세요 카카오페이 이용이 아예 안되네요;,1,2022년
2019년 10월 28일,갤럭시 노트10+ 지문인증 다른 금융기관은 원상회복되었는데 카카오페이 송금도 지문인증 가능토록 해주셔야지요,3,2019년
2023년 2월 1일,아니 주식샀는데 렉걸려서 안드가짐 ㅡㅡ;,1,2023년
2021년 1월 19일,편리해서좋아요,5,2021년
2021년 6월 5일,카카오페이 앱내에 큐알코드 찍는거는 왜안만들어서 빡치게하네,1,2021년
2019년 10월 24일,편하고 좋아요,5,2019년
2021년 7월 23일,투자 화면 몇일째 안뜨네요......내 펀드 내놔....,1,2021년
2022년 12월 17일,병원비청구하는데 자꾸 오류나요,3,2022년
2021년 1월 5일,와 당첨인가요? 감사합니다,5,2021년
2020년 8월 10일,좋은 서비스 좋아요,5,2020년
2021년 3월 2일,편하고 좋아요,5,2021년
2020년 7월 27일,다운이되야 쓰던말던하지,1,2020년
2021년 9월 30일,좋은 서비스 좋아요,5,2021년
2022년 11월 11일,주민등록증 인증 없이는 카카오페이도 카카오 선물하기도 못 합니다.,1,2022년
2019년 6월 2일,아니 카카오톡에서 카카오페이목록 보면 6월에 무슨 행사있는지 이벤트같은거 적혀있는데 정작 카카오페이에는 안나와있네요?,2,2019년
2020년 8월 5일,잘 사용하고있습니다. (^^),5,2020년
2021년 4월 20일,이런 행운도 정말좋아요,5,2021년
2019년 12월 13일,잘사용중입니다,5,2019년
2020년 5월 4일,사용해보니 간편해서 좋아요:^),5,2020년
2022년 4월 25일,사용이 편리해요,5,2022년
2021년 5월 9일,사용하기 편리함,5,2021년
2021년 3월 23일,카카오페이로 돈을 보내왔는데 받기를 눌렀는데 제 통장으로 안들어왔어요. 어떻게 해야하나요.,1,2021년
2021년 4월 6일,너무 편리해요!,5,2021년
2021년 2월 23일,처음으로 당첨해보네요 다른분들도 당첨되길 빌겠습니다.,5,2021년
2022년 11월 17일,뭐만 하려 하면 업데이트냐,1,2022년
2021년 10월 27일,모으는행복..? 실패계속뜨는데,1,2021년
2020년 12월 29일,행복한 일이 가득가득하네요,5,2020년
2021년 10월 7일,이벤트가 다단계 느낌...,2,2021년
2022년 5월 19일,페이중에는 짱인듯,5,2022년
2021년 3월 2일,저축 및 투자에 유용함,5,2021년
2021년 3월 11일,헨펀 사용이 편리합니다,5,2021년
2021년 5월 16일,기기관리자에 의해 제한된다며 앱이 열리지 않는데 어떡합니까?,1,2021년
2022년 11월 28일,앱실행이 최근부터 이루어지지 않고 카카오톡을 경유해 결제화면으로 넘어가는 것도 안됨. 카카오페이 미실행으로 인해 고객이 금전적 손실 입은 것은 금융감독원에 신고하면 되나요? 카카오 수준 알만 합니다.,1,2022년
2021년 4월 20일,당첨 되기.너무 힘들어여 진짜 1등 되요?,4,2021년
2021년 2월 12일,구글로 로그인하는게없네요?이것만고치면별5개,1,2021년
2021년 1월 19일,사용하기 편해요~ 강추,5,2021년
2021년 1월 26일,럭키볼 500원 당첨 좋아요ㅋ,4,2021년
2021년 2월 9일,진짜 편함 지갑 날씬해짐,5,2021년
2021년 10월 7일,너무 편리합니다,5,2021년
2021년 8월 24일,아직 안써바서모름,2,2021년
2021년 3월 15일,잘 이용하고 있어요^^,4,2021년
2020년 2월 10일,카카오톡으로 로그인을 하는데 기기관리자에 의해 제한이되어다고 하네요 어떻게 하면 좋죠?,2,2020년
2021년 1월 26일,너무 재밌어요,4,2021년
2019년 10월 17일,사용내역이 최근거밖에 안나오네요.,2,2019년
2021년 2월 4일,너무편리하고좋아요,5,2021년
2021년 10월 3일,업뎃강요하지마 문어발식 내수빨아먹는 ㅈ카오답다^ㅗ^,1,2021년
2021년 4월 1일,알로 투자하니 재미있네요.ㅎㅎㅎ ㅋㅋㅋ,3,2021년
2021년 3월 3일,미성년자가 증권계좌를 만들려고 하면 어떤방법이 있을까요??,5,2021년
2021년 7월 23일,미니금고 안열리네요 왜그러죠?,3,2021년
2019년 5월 30일,잘 사용하고있습니다~^^,5,2019년
2022년 1월 17일,내가하는 펀드가 안보임 복잡함,1,2022년
2021년 9월 13일,카카오톡으로 결제할거면서 카카오페이앱은 왜만든거냐 ㅋㅋ 카카오페이 결제하는데 카톡이 열려애하나?ㅋㅋ,1,2021년
2021년 9월 30일,앱이 세로나서 행복 합니다,5,2021년
2020년 10월 11일,명이가 누나명의로 되있는데 돈을 받지도 못 하고있습니다 카카오계정 변경도 안되는건가요? 돈이있는데 못 받으니 스트레스 받내요,1,2020년
2021년 2월 25일,계좌 추가 안됨 쓰래기,1,2021년
2022년 11월 28일,만보기가 나만 안되는게 아니었구나...,1,2022년
2020년 12월 29일,카카오톡과 연동되어 아주 간편합니다,5,2020년
2021년 12월 14일,투자자를 우롱하는 카카오페이 ㅡㅡ 온라인 연계투자는 적어도 카카오페이을 통해서 투자한게 다 청산될 때까지는 서비스 해야하는 것 아닌가? 이런식으로 뒷통수 치는데 다른 투자 서비스는 어떻게 믿고 투자할ㄲㅏ...,1,2021년
2021년 6월 7일,카드 발급하자마자 잃어버려서 앱만 깝니다....ㅋ,5,2021년
2021년 9월 19일,편하고 좋아요,3,2021년
2022년 10월 15일,오류 났으면 공지 해서 무슨일인지 알려 줘야 정상 아니니? 카드도 안되고 뭔 이따위 막장 짓이야 돈 이체 해놓은 사람들 심정은 생각 안하니? 주가도 개판 운영도 개판,1,2022년
2021년 2월 2일,간편하고 좋아요.,4,2021년
2021년 1월 12일,편해서 자주 사용함,5,2021년
2023년 3월 26일,마니 도움이됩니다 감사합니다,5,2023년
2023년 1월 16일,얼굴인식 요새 잘안됨,1,2023년
2021년 10월 9일,너무너무좋아요~~~!!!,5,2021년
2021년 2월 2일,이거 뭐 카테고리가 이렇게 어렵나요?,1,2021년
2019년 10월 22일,쓰기편해요 ^^,5,2019년
2021년 1월 5일,넘 편하고 좋네요,5,2021년
2019년 9월 8일,킷캣에서는 호환이 안됨,1,2019년
2020년 12월 29일,너무 편리합니다,5,2020년
2021년 9월 3일,백점만점 ㅉㄱㆍ.도.사쇼!!!♥♥♥♥ 덚ㄷㄹㅅ늜ㄹㄷㄱ9,5,2021년
2021년 3월 2일,좋아요 재미있고 ㅎㅎ,5,2021년
2021년 1월 26일,아주 만족스럽습니다,5,2021년
2022년 6월 11일,설치부터 막히면 어쩌라는 건지 참.,1,2022년
2021년 1월 7일,돈많이주셔감사합니다,5,2021년
2021년 3월 19일,제가 당첨될지 모랐는데 감사합니다.,5,2021년
2020년 12월 14일,콜라보 하지마 지원 안 할거 같으면 제발;;,1,2020년
2021년 3월 16일,아주 편해요.~,5,2021년
2021년 10월 8일,재밌고 좋네요,5,2021년
2021년 1월 28일,위젯 바코드가 왜 반만 나오나요?,2,2021년
2020년 5월 13일,아니 카드 등록이 안돼요;;,1,2020년
2022년 7월 7일,카카오 페이 앱이 열리지 않네요? 삼사일정도 되었네요.,1,2022년
2021년 8월 2일,"아니 누구 마음대로 내 알을 마켓컬리 쿠폰으로 바꿔요? 무슨 일이야,이게...",1,2021년
2019년 9월 19일,화이팅입니다^^~♡,5,2019년
2022년 8월 23일,뭐 이렇게 복잡함...,1,2022년
2021년 4월 27일,장난까냐 자꾸 connection reset오류뜬다고,1,2021년
2021년 2월 27일,LG V50S 사용중인 유저인데 앱을 들어가면 기기관리자에의해 제한됬다고 나옵니다 해결해주세요,3,2021년
2021년 2월 23일,뱅샐이나 토스보다 훨 나음,5,2021년
2021년 9월 13일,만원뺏는데 왜 4만원이 빠진거죠?...,2,2021년
2021년 1월 12일,럭키볼 당첨~ 5백원 ㅋㅋㅋ,4,2021년
2021년 4월 6일,감사합니다. 꿈에도 생각못했습니다.,5,2021년
2022년 3월 17일,안해야겠다 본전 넘어서 팔려했는데 애비 먹통이여,1,2022년
2021년 1월 26일,편리한 생활에 큰도움 됩니다.,5,2021년
2021년 1월 26일,나름좋은것같아요,5,2021년
2022년 10월 15일,페이 지금 나만 안되나요?? 인터넷 오류뜨면서 송금안되는데,1,2022년
2021년 1월 6일,좋아요! 편해요! 이뻐요! 👍,5,2021년
2021년 2월 2일,삼성페이는 왜 계좌연결이 안되나요?,3,2021년
2020년 12월 29일,돈 관리가 편해서 좋아요,5,2020년
2020년 12월 22일,당첨되니 기분 좋네요 ~~^^♡♡,5,2020년
2021년 2월 9일,발표가 기대가 되면서 기다려지네요,5,2021년
2021년 4월 20일,대박!! 럭키볼 당첨이요!!,5,2021년
2021년 8월 24일,국민지원금 카카오페이로 확인 가능하다면서 확인 가능은 개뿔 카카오페이 개불편해서 안쓰는데 국민지원금 계산기 때문에 깔았드만 역시 카카오페이는 삭제해야 제 맛,1,2021년
2020년 5월 29일,카카오페이에서 증권계좌개설해준다고 해서 했는데.. 왜 카카오페이에서 증권계좌를 볼수 없고.. 카카오톡 페이란에서 찾아야 되는건가요?,4,2020년
2021년 8월 25일,인터넷 검색하다보니 이번5차 재난지원금 검색하다보니 카카오페이에서 국민지원금계산기가 없네요 궁금해서 문의드립니다 인터넷검색시에 카카오페이 국민지원금계산기가 나옵니다,2,2021년
2022년 9월 18일,달러 출금 어케하냐 진짜^^..,1,2022년
2022년 3월 17일,아주 유용합니다,4,2022년
2021년 11월 14일,빠른 시간네 소수점 주식투자 서비스를 기대합니다,4,2021년
2020년 3월 26일,옛날 버전은 그냥 죽게두네...,1,2020년
2019년 10월 22일,진짜 삽 편해요!!,5,2019년
2020년 3월 4일,인증번호가 계속 안와여..,1,2020년
2020년 9월 15일,매우 만족스럽습니다,5,2020년
2021년 4월 20일,많은 이벤트좋아요ㅎ,5,2021년
2021년 7월 4일,카카오톡을 탈퇴했는데 정기적으로 카카오페이로 출금되는 건이 있습니디. 카카오톡 탈퇴로 카카오페이 로그인이 불가하여 내역 확인이 안되는데 카카오톡 계정으로 로그인 말고 확인 방법이 있습니까?,1,2021년
2021년 9월 26일,"부동산 투자 한거 다 어디로 갔나요? 바로 카카오가 일 안하니 이자도 안들어 오고, 무책임하게 일 할거면 카카오페이는 상장도 하지 말아야 합니다 갑질 카카오",1,2021년
2021년 4월 20일,꾸준히 하니가 정말 당첨되네여!!,5,2021년
2021년 1월 12일,야호~~~! 감사합니다.,5,2021년
2021년 2월 23일,사용하지않았지만 좋을것같아요,5,2021년
2021년 1월 19일,영끌 재무설계앱 최고👍,5,2021년
2022년 1월 18일,자산분석 파이 그래프에 카카오로 투자한 펀드 투자자산이 표시되지 않아서 불편해요. 그리고 여기 매크로 같은 답변은 안하니만 못합니다.,3,2022년
2022년 5월 1일,중요한 순간에 점검..,1,2022년
2021년 4월 20일,마지막? 한번! 인생 역전은 아니어도 먹고는 살자!ㅋ,3,2021년
2020년 12월 29일,카카오페이 너무 편해요,5,2020년
2021년 11월 14일,앞으로 많이 이용할것같네요,5,2021년
2021년 7월 5일,너무좋긴하네요^^♥♥,5,2021년
2021년 5월 30일,"은행, 카드 연동이 잘 안됩니다",1,2021년
2021년 2월 16일,그래도 기분 좋네요^^,4,2021년
2021년 10월 8일,아주 좋네요~^^,5,2021년
