날짜,리뷰,별점,month
2021년 9월 9일,네이버페이로 쇼핑하려는데 너무 비이상적으로 찾기 힘들게 숨겨놨네 제작자는 네이버페이 안 쓰는게 확실,1,2021년
2022년 9월 24일,"로그인, 동의 계산하기 복잡하네.... 그냥 맘 편한 삼성페이가 👍",1,2022년
2023년 2월 24일,본인인증하려는데 자꾸 인증이 안됨 앱 삭제하고 또 설치해서 해 봤는데도 안됨,1,2023년
2021년 8월 26일,삼성페이가 더 편하고 네이버 페이 등록이 너무 어렵다.,1,2021년
2023년 6월 27일,내자산보기 조회에 이상한거 덕지덕지 생김 너무 보기불편 이게 대기업이만든 앱인지 의심스러움,1,2023년
2021년 9월 10일,"잠금해제, 메뉴 등 뭐만 하면 앱이 강제종료됨.",1,2021년
2023년 5월 3일,적립이 많아 좋아요 쓰기두 편하고요,5,2023년
2021년 8월 21일,네이버페이 인식안되는 파스쿠찌 매장이 지방에 상당수입니다. 개선이 필요합니다.,1,2021년
2023년 3월 28일,삼성페이 된다하여 기대하고 있었는데 언제 되려나요..,3,2023년
2023년 9월 21일,갤럭시워치6 클래식 에서 설치하려고 하는데 검색이 안되요 왜그런걸까요?,1,2023년
2023년 3월 6일,안전하지 않은 환경 비정상 어쩌고 하면서 작동이 안되고 꺼짐,1,2023년
2023년 3월 16일,"아쉬운 점은 미성년자라 가상계좌 밖에 없는데 가상계좌 등록이 안되는 것하고, 네이버 머니하고 네이버 포인트가 현금 인출이 안되는 게 너무 아쉬웠어요ㅠㅠ",3,2023년
2022년 7월 25일,설치가 안돼 당황스러움. 다른 기기에 설치만 계속해서 나오고 뺑뺑이를 돌리고 있음.,3,2022년
2022년 1월 7일,계정을 4개 써서 한번씩 간편로그인 해제 하는데 재로그인시 매번 폰인증을 새로 받아야 되서 귀찬ㅅ,3,2022년
2022년 9월 1일,본인인증에서 계속 오류가 뜨거나 휴대폰인증이 안됨,1,2022년
2022년 5월 14일,웹보다 접근성 ui 다떨어짐 쓸이유가 없는 앱,1,2022년
2023년 3월 29일,카드별로 위젯뽑히는거 최고다. 5점 줘야함,5,2023년
2023년 6월 22일,멤버십 포인트는 자동으로 결제가 되는 건가요? 어떻게 제휴전환을 하는 거죠?,5,2023년
2022년 11월 18일,어느순간부터 화면이 안떠요 잔액나오는것도 안뜨고 혜택도 안뜨고,5,2022년
2023년 6월 27일,아니 인식율이 왜 이렇게 떨어지나요 좀 보완좀 하세요 제발,1,2023년
2023년 3월 29일,삼성페이 되는 폰인데 네이버페이가 업데이트가 안되네요,4,2023년
2023년 2월 28일,현장결제시 적립된 포인트 제외하고 계좌에 있는 현금으로만 결제할 수는 없나요? 포인트 쌓아뒀다가 필요 시에만 포인트를 쓰고싶어서요...,4,2023년
2023년 3월 29일,워치에서 최근결제카드 라고만 되고 다른카드 선택이 안되네요??? 심지어 마지막 사용 카드도 아닌게 나와.. 뭐니..?,3,2023년
2022년 11월 9일,정말 최고의 앱입니다 ~ 선물이자 축복입니다 ~ 감동입니다 ^^,5,2022년
2023년 5월 26일,"5월 17일~18일, 시스템 작업으로 인해 포인트 적립이 늦어져서 최대한 빨리 적립해주신다고 하셨는데, 7일 넘도록 적립이 안되는건 좀 너무하시지 않나요? 리뷰같은건 1달 뒤에나 작성하라는 뜻인가요?",1,2023년
2023년 4월 7일,qr결제(카드) 했는데 결제내역에 보이지 않음 포인트로 결제해야만 나오는건지?,4,2023년
2023년 7월 17일,워치용 NFC 결제는 언제 출시할까요?,5,2023년
2023년 8월 8일,결제 안돼어 그냥 삼성페이로,1,2023년
2023년 8월 30일,워치로도 가능 한듯해서 좋습니다~^^,5,2023년
2023년 2월 19일,이거 한번만 읽어주세요 .. 계좌 등록하려고 그 주소하고 해서 등록했는데 토스는 안돼서 그냥 나왔는데 아까 뭐 동의해서 주소등록햇는데 주소를 등록하라는건 왜 등록하라는건지 궁금해서요.. 주소등록하면 뭐 어떻게 돼는건지.. 아님 계좌등록 안해서 아무것도 안돼는건지.. 궁금합니다 한번만 읽어주세요,3,2023년
2022년 10월 20일,편의점 포스기에 대니 2군데 다 인식 안된다해서 카드 찾아서 결제했네요 qr만 되는건가요?,2,2022년
2023년 2월 12일,네이버페이 사용하기 편하고 너무 만족합니다,5,2023년
2022년 2월 5일,좋은데 교통편도 쓸수있게 했으면 좋겠어요!,5,2022년
2022년 1월 30일,아주 잘 사용하고 있어요. 그런데 달단위로 사용 금액(포인트 말고요)을 볼 수는 없을까요?,5,2022년
2022년 8월 21일,위치를 못잡아요ㅋㅋㅋ지방 에서 위치잡는데 계속 광화문임ㅋㅋ,2,2022년
2022년 6월 28일,그러니깐 알뜰폰 자체는 인증문자가 안오게 한거맞죠? 수십번째하고 고객센터도 문의해봐도 안되고 다른인증번호는 잘오는데 이것만? 반응도 없고 뭘 쓰라는건지,1,2022년
2021년 10월 25일,펭카 거래처 사기네요 심사중에 있다면서 문자 날라오는거 있는데 들어가서 내이름 주민번호 전화번호 쳣는데 넘어가게 해주질않고 미등록이라 뜨고 카드는 날라오게 만들고 포인트는 주질 않네요,1,2021년
2022년 6월 24일,CU에서 네이버페이로 결제했는데 CU멤버쉽 자동적립이 안됩니다 확인좀부탁드리고 수정해주세요,3,2022년
2022년 3월 13일,"패스트푸드점(햄버거)에서 결제되는곳이 하나도 없어요 ㅡ.,ㅡ",5,2022년
2023년 6월 25일,탈퇴해도 계속 탈퇴하라고 나오는데 가입 포기입니다.,1,2023년
2021년 12월 17일,잘 사용둥입니다 혹시 폰 2개에서 동시로그인 안되나요?,5,2021년
2023년 8월 14일,사용성 좋지도 않으면서 머니 인출하려면 강제로 앱 설치 시키고 소비자만 불편해짐,1,2023년
2023년 9월 7일,씨유에서 네이버페이로 결제하는데 자꾸 오류가 납니다,1,2023년
2023년 7월 25일,삼페위젯할때 투명위젯 가능하게 해주세요,4,2023년
2021년 10월 18일,카드결제 5프로 할인이라고 해놓곤 해당카드로 결제했는데 할인도 않되고 고객센터에 문의하니 간편결제 카드등록 하라고해서 들어와보니 카드등록 자체가 않되는구먼 뭔 x수작들인지..,1,2021년
2022년 1월 24일,워치 결제도 만들어주세요 지금 페이북을 쓰고 있는데 워치앱 만들어지면 바로 이사가겠습니다,4,2022년
2021년 8월 9일,기다리고 있었습니다. 사용해보니 엄청 편하네요. 너무 좋아요ㅎ,5,2021년
2023년 3월 15일,기존 네이버페이앱은 삭제해야 되나요? 두 앱이 기능이 똑같죠?,4,2023년
2022년 4월 28일,왜 인증을 네번이나 했는데 다음으로 안넘어가죠? 다운받자마자 삭제하게 만들거면 왜 만든거죠?,1,2022년
2022년 10월 23일,제트플립4 이용자입니다. 삼성페이처럼 미니디스플레이에서 네이버페이로 결제할 수 있게 위젯 만들어주세요. 짜피 안드로이드는 접는 폰이 대세가 될테니까요.,4,2022년
2023년 7월 24일,결제상세보기 눌러도 무반응인게 사람을 개열받게하네요?,1,2023년
2023년 7월 13일,뭔 잠시만 기다리세요 에서 도르마무하는데 어쩌라는거지,1,2023년
2023년 5월 10일,등급 부적절 콘텐츠 앱 입니다 해결이 안되는 콘텐츠 등급 부적절 앱입니다 지금바로 제거해 주세요,5,2023년
2023년 7월 22일,웹에서 출금 막아서 강제로 설치함 ㅡㅡ,1,2023년
2023년 6월 3일,요즘 큐알로 결제가 안되요.....,3,2023년
2023년 5월 15일,네이버페이앱에 국민나라사랑체크카드 등록해서 쓰려고하는데 지원협의중이라고 뜹니다 언제부터 쓸수있나요?,3,2023년
2023년 5월 12일,5월 11일부터 앱으로 결제했는데 포인트 계속 안주는거죠?,4,2023년
2023년 5월 22일,다운받지 마세요 비상금 다 뽀록납니다 가정불화 1등공신,1,2023년
2023년 6월 13일,네이버 패이 포인트 송금 할수있게 해주면 안되나요?,3,2023년
2023년 7월 2일,가끔 결재가안되서 사람난감하게만듬,1,2023년
2023년 6월 10일,유용하게 사용할게요,5,2023년
2023년 7월 13일,"신영증권(2022년), KG 캐피탈, 신한EZ손해보험(2022년 7월) 심볼 왜 안 바꾸나요?",3,2023년
2023년 5월 15일,내 자산을 한번에 볼 수 있는 간편결제 앱,5,2023년
2023년 7월 7일,네이버페이 실행안되요!!!!!!!!!!,1,2023년
2021년 8월 28일,페이 위젯 크기에 비해 차지하는 범위가 너무 넓어요. 줄여주세요.,5,2021년
2023년 5월 7일,위젯 검은색 배경이나 배경 투명도 조절하게 해주세요,4,2023년
2023년 4월 25일,충전.머니로 결제할때는 내통장에서 빠져나가는데 결제취소하면 왜 머니로 들어오는지? 결제취소면 충전도 아에 취소지 그럼 내통장으로 다시 돈이 들어와야지 당연한거아닌가?,1,2023년
2021년 9월 3일,너무너무좋아요♡ 체크카드 등록할수있게 얼룬해주세욤ㅠ,5,2021년
2022년 1월 21일,네이버페이도 잔액이 있고 충전계좌에도 잔액이 있는데 현장결제 하려고하면 자꾸 잔액부족이라고 떠요. 어디에 문의를 해야되나요? 어플 삭제해서 다시 깔아봤는데도 안되네요. 고객센터는 전화도 안받고..,2,2022년
2022년 7월 26일,단독 결제도 되게 해주세요 시계만 들고 다닐때 결제 못하는건 불편하더군요,5,2022년
2021년 8월 29일,kt알뜰 본인확인 문자가 안옵니다. 버그를 고쳐주세여!!,5,2021년
2022년 6월 14일,아니 s22+ 사용이안되고 계속 재접만 걸려요 아이디 삭베해도,1,2022년
2023년 4월 10일,폰 기종 노트 10+입니만 삼성페이 결제가 안됩니다 일반 삼성페이는 되는데 왜 네이버삼성페이는 결제가 안될까요?,1,2023년
2021년 8월 13일,인증번호를 요청했는데 안와서 pass확인해도 별일없고 무슨일인가요,1,2021년
2022년 11월 19일,사용하기 쉽게 만들어져서 좋아요,5,2022년
2023년 8월 8일,"택시, 편의점은 거의다 안되네요",1,2023년
2023년 9월 21일,갤럭시워치5에 설치하고 싶어도 호환되지 않는다고 하네요. 언제 호환될까요?,1,2023년
2023년 9월 8일,네이버페이는 기계만갔다가대면 완료가되니까 편합니다 계좌에 하나카드연결상태에서 네이버페이카드로연결시키면 자기재량것 사용하면 덥니다,5,2023년
2023년 8월 4일,아니 왜 설치도 안되고 업데이트도 안되고,1,2023년
2023년 8월 2일,삼페 안될때가 자주있음...내적립...,3,2023년
2021년 11월 1일,네이버 페이/쇼핑/장보기를 이 앱에서 한번에 이용할 수 있게 해주세요,5,2021년
2022년 1월 19일,"카카오페이보다 좋아요~^^ 네이버페이 순발력좋아서 자꾸이용하게됩니다 ""네이버페이"" 흥해라",5,2022년
2021년 12월 15일,네이버페이 개발자님 제발 토스뱅크를 추가해주세요. 그것만 업뎃되면 제 기준 완벽한 앱,4,2021년
2023년 6월 18일,이제들어가집니다♡♡♡♡,5,2023년
2022년 5월 26일,"네이버통장 쓰시는 분 조심하시길. 갑자기 ""위험거래가 감지되었다""며 송금, 결제, 심지어 스마트스토어 구매도 먹통이 됨. 심지어 사유도 안 알려줌. 아쉬우면 네가 전화해서 물어보라는 식.",1,2022년
2023년 4월 3일,옛날휴대폰 태어나는날부터 지금까지 부지런히 달려왔읍니다.그시기의생각이 아련한게 멋진 추억입니다.현재에 함께할수있는 모든분들께 말련까지 건강들하시고 매일같이 건강하시고 희망의미래로 달려갑시다.,5,2023년
2021년 8월 29일,패스앱 통해서만 인증번호를받을수 있나보네요 그럼 패스앱 가입이 안되는 PPS고객은 어떻게 인증번호 받으라는건가요?,1,2021년
2021년 8월 16일,"자산연동기능은 정말 편리한데, 은행 중에서 카카오뱅크 연동은 원래 안되는건가요? 그리고 은행 외 기타 금융자산을 수동 입력할수있는 기능은 없는지 궁금합니다.",4,2021년
2023년 3월 28일,삼페기능 아직 완성된게 아니면 기다렸다가 한번에 오픈해야하는거 아닌가요? 누군 되고 누군 안되고 차별하는게 어이없네요,1,2023년
2021년 8월 3일,네트워크에 접속할수없다고 떠요 오류 수정 부탁합니다,3,2021년
2022년 7월 12일,편리하고 실용적입니다.,5,2022년
2023년 5월 13일,결제할 때마다 nfc 꺼야 하는 쓰레기앱 ㅋㅋ 네이버 앱은 중졸이 만드는 게 틀림없다,1,2023년
2022년 8월 7일,자산 연결시키려하니 앱 업데이트 받아달라하는데 이미 최신버전 업데이트인데 어떻게 업데이트 받나요?,4,2022년
2023년 9월 12일,툭하면 폰인증하라고해서 짜증나서 못쓰겠네요.,1,2023년
2022년 1월 2일,네이버페이 쓰려고 네이버 현대카드 신청했는데.. 현장 결제에서 카드를 찾을 수 없다고 나옵니다. 혹시 몰라 핸드폰 재시작하고 앱 여니 이젠 다른 카드도 안 보이네요. 하... 참...,1,2022년
2023년 8월 3일,업데이트후 카드 로딩시간이 길어짐,3,2023년
2021년 8월 12일,계좌 연결하려고 하니 계좌연결 약관동의를 실패했다고 자꾸 뜨네요. 잠시후에 잠시 후에 다시 하라해도 똑같네요. 몇일전부터 계속했는데 혹시 나이때문에 안되는건지 모르겠네요,4,2021년
2022년 10월 1일,밝기조절 뭐임 눈테러 제대로당함,1,2022년
2022년 3월 25일,페이 결제하면 알림 오는 기능 좀 추가해주세여,4,2022년
2023년 4월 18일,위젯 투명도 조절이 가능하게 해주세요,2,2023년
2022년 5월 20일,웨어os에서도 지원되면 좋을것같아요,5,2022년
2023년 1월 9일,이거 사용하는곳 겁나 없음..카드만들면 포인트 준다는데..주면 뭐해? 써먹을곳이 없는데..,1,2023년
2021년 9월 11일,페이앱 내에서는 찜한상품을 볼수가 없네요 혹시 제가 못찼는건가요,3,2021년
2023년 2월 1일,다이소에서 현장결제시 바코드 생성이 잘 안 됩니다..,2,2023년
2021년 10월 1일,네이버페이 편의점충전 ㄹㅇ 기모띠하네요 조아여,5,2021년
2022년 8월 10일,업데이트 없는데 계속하라고 함,1,2022년
2021년 12월 14일,설치 안되고 뺑뺑이 도는데 왜 설치하라는 광고만 하는지...,1,2021년
2023년 5월 9일,첫화면 인증번호가 안옴.앱삭제후 다시해도 마찬가지. 쓰지말라는건가요.,1,2023년
2023년 5월 7일,네이버페이 삼성페이 제대로 안됩니다 롯데카드 앱 인터넷 연결이 안되어있다는 메시지 창 뜨고 매번 결재 실패 최악임,1,2023년
2023년 5월 5일,켤때마다 로그인및 본인인증 다시 하라고 하는 정신나간앱 ㅋㅋㅋㅋㅋㅋ 심지어 페이앱인데 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1,2023년
2023년 5월 6일,네이버 페이 현장 결제 인식이 안돼는곳이 종종 있습니다. 자판기 음식점등.,3,2023년
2023년 5월 19일,머니충전 햇는데 돈만날빼가고 충전이 안됩니다.,1,2023년
2023년 5월 11일,사용 안해봐서 모르지만 일단 함봐야 알듯,3,2023년
2023년 7월 23일,쓸려고 키면 맨날 인증풀려있고 재요청하라고 합니다 쓰려고 해도 못써요,1,2023년
2023년 7월 19일,네이버페이 혜택 검색기능 추가좀해주세요,1,2023년
2023년 7월 6일,플레이스토어 결제 어려움,1,2023년
2023년 6월 21일,이제는 이걸 강제로 쓰게 브라우저는 못쓰게 만들었내 징하다,1,2023년
2023년 5월 3일,결제카드 순서 변경이 안 되네요..,1,2023년
2023년 7월 29일,아니 모바일로 네이버 잔액 출금하려면 앱을 필수로 깔아야합니까? 참;,1,2023년
2022년 9월 13일,뭘 자꾸 인증을하래... 페이는 카드등록하고 결제편하게 아이디 하나로 온 가족이 쓰는데... 뭘 자꾸 본인인증을 하라고... 업갯하고나서부터 짜증이.... 걍 삭제.. 갈수록 엉망이네,1,2022년
2023년 4월 5일,편의점서 사용하기 편해요!,5,2023년
2023년 4월 18일,위젯 배경 투명으로 설정할수 있게 해주세요,4,2023년
2022년 5월 21일,롯데시네마에서 네이버페이를 선택하고 결제하려는데 네이버앱으로 로그인을 하라고 함. 네이버페이는 왜 존재하는지?,3,2022년
2022년 3월 3일,배송상황을 알려주는 알림이 있으면 좋을 것 같아요.,4,2022년
2023년 10월 15일,페이코삼성페이처럼 네이버삼성페이도 nfc 지원바랍니다 강혹 nfc지원안하는 단말기때문에 결제스트레스가 심합니다,5,2023년
2023년 4월 4일,기존삼성페이처럼 지문인식으로는 안되나요? 휴대폰분실하면 카드다털리는거 아닌가요?,3,2023년
2022년 11월 25일,워치 결제 너무좋음 삼성페이 저리가라 그정도 수준,5,2022년
2023년 3월 29일,편하고 포인트 많이주고 좋아요 ㅎ,5,2023년
2021년 11월 27일,전 네이버웹툰 쿠키만 샀을 뿐인데 이상거래 탐지라면서 정지를 먹었습니다 왜이러는거죠? 이상거래 탐지 때문에 거기에 9000원 가량이 묶여있습니다 가능한 빨리 제 네이버 페이 정지를 풀어주세요 고객센터는 전화도 안받고 뭐하시는겁니까? 빨리 조치를 해주세요,1,2021년
2022년 5월 13일,네이버 아이디가 있을 경우 앱을 시작할수 없어요..실명인증된 아이디를 모두 탈퇴해야 하기 때문에ㅠ,2,2022년
2021년 12월 4일,서비스 너무 엉망 입니다. 전 대구 사는데 위치는 서울로 뜨고 바꾸고싶어도 못 바꾸고 계좌 이체는 왜 만원씩 해야하나요 토토 하는것도 아니고,1,2021년
2023년 9월 29일,아니 꼭 앱써야되나요? 전에는 네이버 앱으로도 가능하더니..,2,2023년
2022년 1월 6일,네이버 현대카드 사용하려구 발급받았는데 현장결제 카드리스트에서 네이버페이 현대카드 누르면 카드를 찾을수 없다고 나옵니다.네이버 어플에서 인터넷결제는 정상 결제되는 상태인데 네이버페이 앱의 문제일까요,4,2022년
2022년 11월 9일,현장에서 결제 승인 됫으나 바로 거절처리됨;; 당일 다이소에서 겪었던일입니다. 다이소직원은 앱문제라고하네요....,1,2022년
2023년 3월 28일,어젠 삼페네페 업데이트배포하나요??누구는사용하고 누구는 사용못하고 28일배포한다면서요?,2,2023년
2022년 8월 12일,자동 방지 에서 안넘어가서 어플삭제하고 다른거 씀,1,2022년
2022년 3월 24일,포인트 써서 결제하려 했는데 포인트 사용 묻지도 않고 결제함,1,2022년
2022년 6월 14일,"연결하면1000준다해서 깔았더만 개뿔, 다신 안쓴다",1,2022년
2022년 4월 3일,손쉽고 간편해요,4,2022년
2021년 11월 16일,원래 사용가능했던 기능 막아버리고 어플 새로 만드는 이유가 뭔가요?,1,2021년
2022년 7월 21일,갤럭시워치로 nfc 결제할수있는거 언제 나올까요??? 바코드말고 nfc요,5,2022년
2021년 9월 14일,네이버앱에선 자산 연동이 끊기지 않는데 페이앱에선 키움증권이 정보가 반영이 안됐다고 하루에 한번꼴로 다시 키움증권 다시 연결하라고 하네요,4,2021년
2022년 11월 11일,설치했다 지우고 웹으로 봅니다 오류많아 불편,1,2022년
2022년 1월 17일,비밀번호 3번틀린다음 번호 알아오니까 3번 틀렸다고 재시도가 안돼요.,1,2022년
2023년 4월 29일,4/29기준)업데이트 했는데도 로그인이 안돼는데요...??,3,2023년
2022년 6월 14일,아씨 장난치나 웹도 앙되고 앱 로그인도 안되는데 뭘 어쩌라는겨,1,2022년
2023년 3월 20일,월마다 자산추이 그래프도 나왔으면 좋겠습니다,4,2023년
2022년 3월 16일,갤럭시워치4에서도 qr 뜨게해서 현장결제 하고 싶어요 ㅠㅠㅠ 혹시 워치 어플 개발 예정에 있으신가요?,4,2022년
2023년 4월 1일,자꾸 꺼져요 문제 인식하고 있나요? 개선 좀 해주세여,2,2023년
2023년 3월 12일,송금화면 이동할때 지연 시간이 길어요,4,2023년
2022년 6월 14일,아오 스바 인증만 3번째 하다 로딩만걸려서 화딱지나서 삭제함 웹이 훨났네,1,2022년
2023년 2월 8일,송금버튼만 누르면 먹통임 작년까진 잘되다가,1,2023년
2022년 9월 16일,키면 눈 나감 눈 너무 아파 깜짝이야,1,2022년
2022년 11월 5일,"착용감,사용감 매우 만족 합니다.",5,2022년
2022년 4월 4일,휴대폰이 본인명의 아닌경우는 사용불가인거죠? 사용도 못해보고 앱 제거해야겠네요 ㅠㅠ,1,2022년
2022년 2월 5일,갑자기 이상 거래가 탐지 됬다고 뜨고 하나도 되는거 없네요 고쳐주세요,1,2022년
2023년 4월 25일,핸드폰바꾸고 네이버 인증문자가 안와서 못쓰게되었어요,1,2023년
2021년 11월 29일,쓰기 편리한 앱 입니다,5,2021년
2021년 12월 15일,편의점결제 전에 바코드로 할때는 잘됐는데 큐알코드로는 자꾸안돼서 생각해보니까 다크모드로 해놔서 그럴수도 있겠다는 생각인데 제작자님 이거 다크모드로는 편의점 스캐너가 인식못하나요?,1,2021년
2022년 3월 13일,이상거래 기준좀 늘려줘요 뭔인증할때마다 이상거래 진짜 화나요 고객센터 시간도 짧은데,2,2022년
2022년 12월 11일,네이버 페이 로그인 너무 어려워요로그인없이쓰고싶어요ㅠㅠ,1,2022년
2021년 9월 9일,문상으로 충전한게 이벤트 포인트로 들어가네...,1,2021년
2021년 9월 2일,혹시 앱에서 바코드 어떻게 찾아요? 파리바게트 매장에서 바코드 보여달라해서 못 찾고 다른 카드로 결제했는데,5,2021년
2023년 4월 13일,네이버페이 삼성페이 결제 안됩니다. 갤럭시 S23 ULTRA 1주일정도 다 되어감.,1,2023년
2022년 2월 7일,위험거래 감지되서 고객센터 연락했더니 해당부서에서 다시 연락준다고 했는데 3시간동안 연락이 안오네요 이게 무슨 대기업고객센터임 중소기업도 이렇게 오래걸리지는 않아요,1,2022년
2022년 9월 15일,거지같은 본인인증 도대체 달 마다 번호 인증 하는 이유가 머임 공인인증서 사용도 안되고 지문도 안되고 안쓴다 퉤,1,2022년
2023년 4월 6일,플립4사용자입니다 커버화면에서 사용할수있게 해주세요,4,2023년
2021년 9월 10일,자산을 먼저보여주세요. 큐알결제 보이는거 불편해요..아니면 사용자가 설정할수있게해주세요,4,2021년
2022년 8월 17일,적립금 혜택이 많아서 아주 만족합니다,5,2022년
2022년 3월 4일,잘쓰다기변하고네이버로그인도되어있는데페이가입하라고난리라서했더니 화면이난리난리바뀌고 안됨,1,2022년
2021년 10월 19일,오프라인 결제처 좀 더 늘려주세요 그거빼곤 다 좋아요ㅜ,3,2021년
2023년 4월 1일,실행하면 팅기는데 이유가 먼가요...?,1,2023년
2023년 4월 9일,삼성페이 기능추가 되어는대요 지역화폐카드 등록할수 있게 해주세여,4,2023년
2022년 8월 9일,자산 갱신하고 싶어도 없는 업데이트를 자꾸 하라고 해서 못 함,1,2022년
2022년 9월 13일,워치에서 사용하려는데 스마트폰에서 로그인하라네요 장난하나.....,1,2022년
2023년 3월 23일,자산관리 및 사용하기 편합니다. 편리한만큼 개인정보및 보안에 신경써주세요,5,2023년
2021년 12월 20일,바코드가안되서 배스킨라빈스에서 결제취소가 안되요 결제는 QR코드 취소는 일반바코드 이러면 취소가 안되요,1,2021년
2021년 10월 23일,네이버페이 충전할때 토스뱅크는 선택이 안되던데 언제 가능한가요?,5,2021년
2021년 10월 5일,포인트 전환할때 생체인증 불가능해서 불편합니다,1,2021년
2021년 12월 4일,Gs 슈퍼에서 갑자기 현장결제 안됨 ㅡㅡ 지갑이고 뭐고 폰만 들고 가서 사람은 밀리는데 결제가 계속 안되니 곤란한 상황을 겪음 ㅡㅡ 왜이런거임a,1,2021년
2022년 1월 11일,"인증 1번 했으면 됬지, 왜 뭐 할 때 마다 본인인증을 시키는 겁니까?",1,2022년
2021년 11월 5일,간편결제 계좌 등록한걸 취소하려는데 대체 왜 못하나요ㅋㅋ,1,2021년
2021년 8월 14일,삼성증권 계좌중에 예전에 은행에서 만든계좌가 연동이 안되네요 비대면 계좌는 되구요 다른 자산앱에서는 연동되는걸로 보아 증권사 문제는 아닌거 같은데 확인 부탁드립니다,5,2021년
2023년 4월 1일,KBBC카드는 앱에서는 지원 안되나요?PC에서는 사용 되는데 앱에서는 안됩니다,4,2023년
2022년 10월 30일,좋은데..영량이..배가 너무찹니당.ㅠ 휴융,4,2022년
2023년 3월 31일,EMV도입하면 너무좋겠네요MST만쓰지말고 EMV도 도입바람....,5,2023년
2021년 11월 26일,블랙베리에서 qr코드가 1mm도 안되게 나옵니다,1,2021년
2023년 4월 6일,설치할때 전화번호 인증을 받아지지가 않아요,1,2023년
2022년 6월 22일,갑자기 이상하네요. 왜 자꾸 본인인증을 했는데 안넘어가고 계속 반복되요?,1,2022년
2022년 2월 11일,갑자기 왜 안되나요? 인증다시하라해서 인증했는데 네페 현장결제시 QR코드가 안뜹니다,3,2022년
2022년 2월 8일,1*1위젯 좀 만들어주세요. 네이버앱 qr위젯처럼 1*1 위젯있으면 유용할것 같네요.,5,2022년
2022년 2월 20일,네이버페이 라인프렌즈 신한카드 발급과 동시에 현장결제 하려니 사용할 수 없는카드라고 나옵니다. 원래 현장결제 안되는 카드인가요?,3,2022년
2022년 11월 25일,결제 QR이 안떠요 새로고침해도 앱을 껐다켜도 코드가 안뜨네요 현장결제를 사용할 수 없어요,3,2022년
2023년 4월 16일,와 오늘 네이버 삼성페이 쓰는데 3번을해도 결제안댐 뒷사람기다리는데 그냥 삼성페이로 결제 한번만에함 그냥 삭제해버림,1,2023년
2023년 4월 29일,로그인이 안되는데 어플 관리가 너무 안되는거 아닌가요,1,2023년
2021년 12월 28일,Gps켜도 위치가 서울특별시로 고정되고 잡지를 못하네요 처리좀해주시죠,2,2021년
2021년 11월 11일,알뜰폰은 인증이안되나요? 자꾸 왜 횟수초과라고 뜨는건지..,1,2021년
2022년 2월 19일,로딩이 너무 걸려요,2,2022년
2023년 4월 7일,중고나라하고 h.point 방문했고 네이버페이의 방법따라 했는데 왜 안들어오죠? 빨리고쳐주세요,3,2023년
2023년 4월 4일,삼성페이까지?!!! 역시 경쟁이 최고야,5,2023년
2021년 9월 1일,신용카드 결제는 언제 추가되나요.,5,2021년
2022년 8월 29일,업데이트 후에 실행이 안되요,1,2022년
2021년 10월 9일,카카오페이는 비교도 안됩니다. 진짜 포인트 장난아니게 줌. 꼭 쓰세요 네이버페이,5,2021년
2021년 9월 2일,좋네...편리하게 잘쓰고있습니다.,5,2021년
2021년 9월 30일,진짜 대단하다. 기존 네이버앱에서 송금이 가능한 것을 없애고 이 앱또는 인증서를 받아야 가능하게끔 만드는 더러운 짓거리를 하는게 올바르다 생각하십니까?,1,2021년
2023년 4월 26일,진짜 제가 원하는 바가 이루어져서 행복합니다!,5,2023년
2022년 6월 23일,디자인이 거지같음 그냥 이쁘게만 만들라고 직관성은 처박아둠 대체 이 카드가 지금 쓰이는 카드인지 아님 현장결재를 하라고 해놓은거 쉽사리 구분도 안되고 먼가 덕지덕지 발라는 놧는데 이걸 터치 몇번으로 이해하도록 해놓은게 아니야 이거 니들이 직접 안만들고 외주줬니?,1,2022년
2021년 12월 5일,"매우 잘 사용하고 있습니다. 다만, 자산에 카카오뱅크가 아직 계좌연동(입출금내역 조회)이 안되던데 향후 카카오뱅크의 자산연동 계획이 있는지, 있다면 언제쯤인지 알고 싶습니다.",5,2021년
2023년 4월 2일,카드 관리에서 카드 순서 변경할 수 있으면 좋겠어요,4,2023년
2023년 1월 27일,카카오 페이는 연동 안되나요?? 포인트나 페이에 관한 연동은 아직 못하던데 언제 되나요? 관련해서 업데이트 준비 중인가요?,2,2023년
2023년 4월 7일,갤럭시워치에서 결제할때 비밀번호 6자리좀 입력안하고 바로결제될수 있도록 조치안될까요?! (카카오페이는 가능합니다),3,2023년
2021년 10월 19일,주문하고싶은데 내 위치가 안떠서 주문할수가 없어요 위치정보 켜도 안돼요 위치 좀 찾게 해주세요,4,2021년
2023년 2월 15일,다 좋은데 NFC 결제는 언제 지원하나요?,5,2023년
2021년 9월 18일,본인인증실패 .몇번인증번호받아서 입력해도 안됨?????어찌하라는건지?,1,2021년
2023년 4월 29일,맥도날드에서 유독 오류로 결제가 안되더군요 그리고 오늘은 로그인이 안되고 있네요,1,2023년
2021년 10월 20일,분명 저번 업데이트 때 다크모드가 있었는데 어디있누ㅋㅋㅋㅋㅋ,4,2021년
2023년 4월 1일,다크모드좀 확실하게 부탁드릴게요!,4,2023년
