날짜,리뷰,별점,month,리뷰1,리뷰2
2021년 12월 24일,타 앱에서 네이버페이 결제할 때 네이버앱말고 이걸로 결제할 수 있게 해주심 참 좋겠습니다..ㅠ,3,2021년,타 앱에서 네이버페이 결제할 때 네이버앱말고 이걸로 결제할 수 있게 해주심 참 좋겠습니다,"['결제', '결제']"
2022년 2월 12일,주문할때 위치를 못잡음 검색 기능이 없어서 주문 불가,1,2022년,주문할때 위치를 못잡음 검색 기능이 없어서 주문 불가,"['주문', '위치', '잡음', '검색', '주문', '불가']"
2022년 4월 1일,"요새 왜이리 네페 입장 할 때마다 자주 인증하라고 하네요. 보안이라고 합니다만, 전에는 이정도 아니였단거 같은데 불편해요.",5,2022년,요새 왜이리 네페 입장 할 때마다 자주 인증하라고 하네요 보안이라고 합니다만 전에는 이정도 아니였단거 같은데 불편해요,"['요새', '네페', '입장', '마다', '자주', '인증', '보안', '다만', '이정', '불편']"
2021년 12월 13일,"GS25 1+1, 2+1 네이버페이 포인트 결제시 10% 할인되지만, 네이버페이 신용카드 결제시 할인 적용 안됨.",3,2021년,GS 네이버페이 포인트 결제시 할인되지만 네이버페이 신용카드 결제시 할인 적용 안됨,"['포인트', '결제', '할인', '신용카드', '결제', '할인', '적용']"
2023년 4월 11일,네이버페이로 삼성페이결재하는데 카드3개다 안되서할인못받고 삼성페이앱 열고하니까 되네요 신호를못읽는듯 돈아까워죽겠음,1,2023년,네이버페이로 삼성페이결재하는데 카드 개다 안되서할인못받고 삼성페이앱 열고하니까 되네요 신호를못읽는듯 돈아까워죽겠음,"['결재', '카드', '할인', '고하', '신호']"
2022년 9월 2일,"안전하지 않은 환경, 비정상적인 접근이라고 앱이 켜지지 않습니다",5,2022년,안전하지 않은 환경 비정상적인 접근이라고 앱이 켜지지 않습니다,"['전하', '환경', '비정상', '접근', '지지']"
2022년 10월 7일,금융캘린더 위젯 기능이 있으면 좋겠어요,5,2022년,금융캘린더 위젯 기능이 있으면 좋겠어요,"['금융', '캘린더', '위젯']"
2022년 5월 13일,네이버 페이 QR결제 .. 이거 한번 오류나면 다시는 못하고 지웠다 깔아야함.,1,2022년,네이버 페이 QR결제 이거 한번 오류나면 다시는 못하고 지웠다 깔아야함,"['결제', '오류', '아야']"
2023년 1월 28일,폰이 안 좋아서 진동이 울리면 폰이 멈쳐 부려서 재부팅을 해야됩니다. 그래서 네이버앱 으로 결제합니다. 네이버페이는 비밀번호 누를때 진동이 옵니다. 네이버앱은 진동이 없어서 네이버앱으로 사용중입니다. 제발 네이버페이도 진동 좀 없애주세요,3,2023년,폰이 안 좋아서 진동이 울리면 폰이 멈쳐 부려서 재부팅을 해야됩니다 그래서 네이버앱 으로 결제합니다 네이버페이는 비밀번호 누를때 진동이 옵니다 네이버앱은 진동이 없어서 네이버앱으로 사용중입니다 제발 네이버페이도 진동 좀 없애주세요,"['진동', '멈쳐', '재부팅', '래서', '결제', '비밀번호', '진동', '진동', '제발', '페이도', '진동']"
2023년 4월 25일,삼성페이로결제시 잘되던적립이 오늘 4월25일부러 안됩니다.....적립이안되요!!,3,2023년,삼성페이로결제시 잘되던적립이 오늘 월 일부러 안됩니다 적립이안되요,"['결제', '적립', '오늘', '일부러', '적립', '이안']"
2021년 9월 6일,저만 그러는가 했더니 그런 분들 많네요 인증하라는데 문자는 엄청 늦게 오고 맞게 입력했는데 아니라 그러고 다 그러는데 문제점 해결 해보세요 이러고 있기나하고 다 그러면 본인들 문젠데 왜 우리한테 해결하라는 거죠ㅡㅡ 앱 이따위로 만들어높고는 뭔...,1,2021년,저만 그러는가 했더니 그런 분들 많네요 인증하라는데 문자는 엄청 늦게 오고 맞게 입력했는데 아니라 그러고 다 그러는데 문제점 해결 해보세요 이러고 있기나하고 다 그러면 본인들 문젠데 왜 우리한테 해결하라는 거죠 앱 이따위로 만들어높고는 뭔,"['는가', '인증', '문자', '입력', '문제점', '해결', '나하', '본인', '젠데', '우리', '해결', '이따', '위로']"
2022년 10월 29일,편의점사용최고포인트도 바로적립,5,2022년,편의점사용최고포인트도 바로적립,"['편의점', '최고', '포인트', '바로', '적립']"
2023년 3월 31일,오류가 있어서 실행이 안됩니다 ㅜㅜ 갤럭시 퀀텀3 사용합니다,1,2023년,오류가 있어서 실행이 안됩니다 갤럭시 퀀텀 사용합니다,"['오류', '실행', '갤럭시', '퀀텀']"
2023년 2월 24일,네이버페이가 3월에 바뀐다고 하는데 MST 없는 해외 삼성 갤럭시 폰도 NFC 현장 결제 또는 교통카드가 되길 바랍니다,5,2023년,네이버페이가 월에 바뀐다고 하는데 MST 없는 해외 삼성 갤럭시 폰도 NFC 현장 결제 또는 교통카드가 되길 바랍니다,"['해외', '삼성', '갤럭시', '현장', '결제', '교통카드']"
2022년 3월 23일,진짜 세상좋아졌습니다 혁신입니다 정말 ....... 무섭습니다 기술의발전,5,2022년,진짜 세상좋아졌습니다 혁신입니다 정말 무섭습니다 기술의발전,"['세상', '신입', '기술', '발전']"
2023년 3월 29일,이제 나라사랑카드만 연결 가능하면 두말할 필요없이 완벽할 것 같습니다,5,2023년,이제 나라사랑카드만 연결 가능하면 두말할 필요없이 완벽할 것 같습니다,"['나라', '사랑', '카드', '연결', '필요', '완벽']"
2022년 1월 7일,별도 앱이 아니라 그냥 웹을 떼다 놓은거라 좀.. 은행 계좌 노출 순서 변경이 가능하게 해주세요..,3,2022년,별도 앱이 아니라 그냥 웹을 떼다 놓은거라 좀 은행 계좌 노출 순서 변경이 가능하게 해주세요,"['별도', '계좌', '노출', '순서', '변경']"
2023년 3월 29일,위젯배경 투명도 가능하게 좀 옵션넣어주세요,4,2023년,위젯배경 투명도 가능하게 좀 옵션넣어주세요,"['위젯', '배경', '투명', '옵션']"
2022년 2월 24일,인증번호 4회시도 했는데 1회 할때마다 3분 이상 걸리고 인증번호 눌러도 번호확인하라는 오류메세지 뜹니다. 해결해주세요.,1,2022년,인증번호 회시도 했는데 회 할때마다 분 이상 걸리고 인증번호 눌러도 번호확인하라는 오류메세지 뜹니다 해결해주세요,"['인증번호', '회시', '마다', '이상', '인증번호', '번호', '오류', '메세지', '해결']"
2021년 9월 13일,송금할때 인증하라고 반복해서 뜨는데 송금 하지 말라는거죠. 무늬만 송금.,1,2021년,송금할때 인증하라고 반복해서 뜨는데 송금 하지 말라는거죠 무늬만 송금,"['송금', '인증', '반복', '송금', '무늬', '송금']"
2023년 4월 28일,카카오페이보다 속도가 너무 느림. 빨라지면 별5개 드리겠습니다.,3,2023년,카카오페이보다 속도가 너무 느림 빨라지면 별 개 드리겠습니다,"['속도', '라지']"
2023년 4월 16일,위젯으로 네이버 삼성페이 사용하니 진짜 다른페이 안쓰게되네요. 긋긋~!!!,5,2023년,위젯으로 네이버 삼성페이 사용하니 진짜 다른페이 안쓰게되네요 긋긋,['위젯']
2022년 7월 10일,계좌연결을 하는데 계좌번호를 복붙했는데 계좌번호가 틀립니다 이러고 있네 뭔 이딴게 있음 껐다 켜보고 해봐도 안되면 어쩌자는겁니까?,1,2022년,계좌연결을 하는데 계좌번호를 복붙했는데 계좌번호가 틀립니다 이러고 있네 뭔 이딴게 있음 껐다 켜보고 해봐도 안되면 어쩌자는겁니까,"['계좌연결', '계좌번호', '계좌번호', '보고']"
2022년 6월 24일,워치에서 결제는 환영하지만 후불결제 오프라인으로 확대해주시면 더 감사하겠습니다 워치×후불결제 부디 성사되길!,5,2022년,워치에서 결제는 환영하지만 후불결제 오프라인으로 확대해주시면 더 감사하겠습니다 워치 후불결제 부디 성사되길,"['결제', '영하', '후불', '결제', '오프라인', '확대', '해주시', '감사', '후불', '결제', '부디', '성사']"
2022년 2월 19일,제발 은행점검이라든지 네이버 자체점검할때 결제안되는거 미리 알람좀 해줬으면 합니다. 아니 무슨 이번달만 두번째인데 결제안된다고하고 잔액이 있는데 잔액부족이라뜨고 은행점검이라고 하고 내돈만 빠져나가다가 한참뒤에 다시 들어오고 뭐하자는겁니까 카드로 도로결제해서 다행이지 결제안될때 얼마나 무안한지 아세요?,2,2022년,제발 은행점검이라든지 네이버 자체점검할때 결제안되는거 미리 알람좀 해줬으면 합니다 아니 무슨 이번달만 두번째인데 결제안된다고하고 잔액이 있는데 잔액부족이라뜨고 은행점검이라고 하고 내돈만 빠져나가다가 한참뒤에 다시 들어오고 뭐하자는겁니까 카드로 도로결제해서 다행이지 결제안될때 얼마나 무안한지 아세요,"['제발', '점검', '점검', '결제', '미리', '알람', '이번', '두번째', '결제', '고하', '부족', '점검', '가다가', '한참', '하자', '카드', '도로', '결제', '다행', '이지', '결제', '얼마나', '무안', '한지']"
2022년 8월 18일,토스앱처럼 달력에서 일자로 수입 및 지출내역 표시됐으면 좋겠습니다.,5,2022년,토스앱처럼 달력에서 일자로 수입 및 지출내역 표시됐으면 좋겠습니다,"['처럼', '달력', '일자', '수입', '지출', '표시']"
2021년 8월 10일,"본인 폰 아니라고 인증이 안 돼요. 네이버앱에서도 잘 썼는데, 내 폰인데도 본인꺼 아니라는..;;",1,2021년,본인 폰 아니라고 인증이 안 돼요 네이버앱에서도 잘 썼는데 내 폰인데도 본인꺼 아니라는,"['본인', '인증', '서도', '본인']"
2023년 2월 28일,지출내역만 볼수있었는데 왜 수입지출 합쳐서 보게 만든겁니까 불편하게,1,2023년,지출내역만 볼수있었는데 왜 수입지출 합쳐서 보게 만든겁니까 불편하게,"['지출', '수입', '지출', '불편']"
2022년 3월 10일,1.6.0 업데이트 이후 바로결제 설정풀려서 등록시도하면 무한 다운됨,1,2022년,업데이트 이후 바로결제 설정풀려서 등록시도하면 무한 다운됨,"['업데이트', '이후', '바로', '결제', '설정', '등록', '무한', '다운']"
2023년 4월 8일,현재 자산별 금액 스냅샷을 저장할 수 있는 기능을 추가할 수 있을까요? 캡처가 불가해서 각 자산의 변동 추이를 알 수 없는 점이 불편하여 건의드립니다!,5,2023년,현재 자산별 금액 스냅샷을 저장할 수 있는 기능을 추가할 수 있을까요 캡처가 불가해서 각 자산의 변동 추이를 알 수 없는 점이 불편하여 건의드립니다,"['현재', '금액', '스냅샷', '저장', '캡처', '불가', '변동', '추이', '불편', '건의', '드립']"
2021년 12월 8일,토뱅카드도쓸수있게 해주셨으면더좋을것같아요.,3,2021년,토뱅카드도쓸수있게 해주셨으면더좋을것같아요,"['토뱅', '카드', '셨으']"
2023년 3월 16일,이 어플은 고객센터를 거처야 하는 경우가 많을정도로 대처가 느려 터졌고 버그가 심하다고 생각함 구글 정기결제 해제 알람은 왔는데 결과 반영이 안되서 문의 해야함. 저는 삭제하고 카카오나 씀,1,2023년,이 어플은 고객센터를 거처야 하는 경우가 많을정도로 대처가 느려 터졌고 버그가 심하다고 생각함 구글 정기결제 해제 알람은 왔는데 결과 반영이 안되서 문의 해야함 저는 삭제하고 카카오나 씀,"['어플', '고객', '센터', '거처', '정도', '대처', '버그', '생각', '구글', '정기', '결제', '해제', '알람', '결과', '반영', '문의']"
2023년 3월 25일,업데이트는 어떤 기준으로 되는지... 누군 되고 누군 안되고 뭔지 모르겠네요,4,2023년,업데이트는 어떤 기준으로 되는지 누군 되고 누군 안되고 뭔지 모르겠네요,"['업데이트', '기준']"
2023년 3월 20일,편안하게 사용하해요 쓰기편해요.,5,2023년,편안하게 사용하해요 쓰기편해요,"['편안', '하해', '쓰기']"
2022년 5월 22일,돈여유되고 쇼핑 자주하고 하시는 분들은 네이버페이 쓰시는걸 적극 추천해드려요 ㅋㅋ,5,2022년,돈여유되고 쇼핑 자주하고 하시는 분들은 네이버페이 쓰시는걸 적극 추천해드려요,"['여유', '쇼핑', '자주', '쓰시', '는걸', '적극', '추천']"
2023년 3월 28일,삼성페이 업데이트 보도자료 뿌려놓고 정작업데이트 안하는건 뭐지 ㅋㅋ,1,2023년,삼성페이 업데이트 보도자료 뿌려놓고 정작업데이트 안하는건 뭐지,"['업데이트', '보도자료', '정작', '업데이트']"
2021년 9월 12일,페이코처럼 삼성페이랑 연동되면 좋을것 같은데... 어려울까요? ㅠㅠ,5,2021년,페이코처럼 삼성페이랑 연동되면 좋을것 같은데 어려울까요,"['처럼', '연동']"
2023년 4월 12일,네이버&삼성페이 NFC 좀 지원하게 해주세요. MST만 되니까 불편함,5,2023년,네이버 삼성페이 NFC 좀 지원하게 해주세요 MST만 되니까 불편함,"['지원', '불편']"
2021년 12월 29일,자산보기 업데이트 이후 동기화가 안 됩니다 ㅜ,4,2021년,자산보기 업데이트 이후 동기화가 안 됩니다,"['업데이트', '이후', '동기화']"
2023년 3월 31일,어플이 갑자기 열리지가 않아요..ㅠㅠ 재설치도 해보고 업댓도 해봤는데 왜그럴까요..?,4,2023년,어플이 갑자기 열리지가 않아요 재설치도 해보고 업댓도 해봤는데 왜그럴까요,"['어플', '리지', '재설치', '보고', '업댓']"
2021년 8월 10일,드디어 앱으로 나와서 너무 편하게 잘쓰고 있어요!,5,2021년,드디어 앱으로 나와서 너무 편하게 잘쓰고 있어요,['드디어']
2022년 10월 6일,어플로는 처음 쓰게 됐는데 카드 변경 도대체 어떻게 하는건가요?? 갑자기 싸인하라그래서 싸인했더니 쓰지도 않는 카드가 등록되어버려서 변경하고 싶은데 하단에 다른 카드들 살짝보이는거 건드려봐도 아무것도 안되고 처음 쓰는 사람도 이해하고 사용하기 편해야 하는거 아닌가,1,2022년,어플로는 처음 쓰게 됐는데 카드 변경 도대체 어떻게 하는건가요 갑자기 싸인하라그래서 싸인했더니 쓰지도 않는 카드가 등록되어버려서 변경하고 싶은데 하단에 다른 카드들 살짝보이는거 건드려봐도 아무것도 안되고 처음 쓰는 사람도 이해하고 사용하기 편해야 하는거 아닌가,"['어플', '처음', '카드', '변경', '인하', '라그', '싸인', '카드', '등록', '변경', '하단', '카드', '살짝', '보이', '처음', '사람']"
2023년 4월 8일,삼성페이결제시 오류날때가 은근많아요.,5,2023년,삼성페이결제시 오류날때가 은근많아요,"['결제', '오류', '날때', '은근']"
2021년 12월 6일,본인인증 금융인증서나 카드번호로도 가능하게 좀 해주세요. 휴대폰이 본인께 아니다보니 로그인조차 못하네요.,2,2021년,본인인증 금융인증서나 카드번호로도 가능하게 좀 해주세요 휴대폰이 본인께 아니다보니 로그인조차 못하네요,"['본인인증', '금융', '인증서', '카드번호', '휴대폰', '본인', '로그인', '조차']"
2022년 1월 28일,"네이버페이를 통해서 결제를 하려고 하는데요,, 자꾸 결제하려고 할 때 마다 플레이스토어에서 '사용불가'라고 붉은 글씨가 쓰여져 있습니다.. 이거 어떻게 해결이 안될까요?",4,2022년,네이버페이를 통해서 결제를 하려고 하는데요 자꾸 결제하려고 할 때 마다 플레이스토어에서 사용불가 라고 붉은 글씨가 쓰여져 있습니다 이거 어떻게 해결이 안될까요,"['통해', '결제', '제하', '마다', '플레이스토어', '불가', '글씨', '해결']"
2022년 8월 5일,보험 볼라고하면 자꾸 업데이트 하라고만 나오고 재설치해도 아무것도 안뜸,2,2022년,보험 볼라고하면 자꾸 업데이트 하라고만 나오고 재설치해도 아무것도 안뜸,"['보험', '볼라', '고하', '업데이트', '재설치']"
2021년 8월 11일,가볍고 빠르고 사용하기 편합니다.,5,2021년,가볍고 빠르고 사용하기 편합니다,[]
2021년 12월 25일,업뎃 전에 일부 포인트 카드가 현장에서 적립 및 사용이 안 되는 오류가 있었는데 고쳐졌나요?,5,2021년,업뎃 전에 일부 포인트 카드가 현장에서 적립 및 사용이 안 되는 오류가 있었는데 고쳐졌나요,"['업뎃', '일부', '포인트', '카드', '현장', '적립', '오류']"
2023년 4월 1일,좋네요~ 어차피 삼성페이 사용하는데 추가 적립금도 주고~ ㅋ,5,2023년,좋네요 어차피 삼성페이 사용하는데 추가 적립금도 주고,"['어차피', '적립금']"
2023년 8월 17일,지구에 존재할 일말의 가치도 없는 중범죄자들의 쓰레기 회사로써 온갖 더러운 범죄로 땅을 더럽히고 있는 범죄 회사 네이버. 곧 흔적도 없이 사라진다.,1,2023년,지구에 존재할 일말의 가치도 없는 중범죄자들의 쓰레기 회사로써 온갖 더러운 범죄로 땅을 더럽히고 있는 범죄 회사 네이버 곧 흔적도 없이 사라진다,"['지구', '존재', '일말', '가치', '중범죄', '쓰레기', '회사', '로써', '온갖', '더러', '범죄', '범죄', '회사', '흔적', '라진']"
2021년 9월 9일,네이버페이로 쇼핑하려는데 너무 비이상적으로 찾기 힘들게 숨겨놨네 제작자는 네이버페이 안 쓰는게 확실,1,2021년,네이버페이로 쇼핑하려는데 너무 비이상적으로 찾기 힘들게 숨겨놨네 제작자는 네이버페이 안 쓰는게 확실,"['쇼핑', '상적', '찾기', '제작자', '확실']"
2022년 9월 24일,"로그인, 동의 계산하기 복잡하네.... 그냥 맘 편한 삼성페이가 👍",1,2022년,로그인 동의 계산하기 복잡하네 그냥 맘 편한 삼성페이가,"['로그인', '동의', '계산']"
2023년 2월 24일,본인인증하려는데 자꾸 인증이 안됨 앱 삭제하고 또 설치해서 해 봤는데도 안됨,1,2023년,본인인증하려는데 자꾸 인증이 안됨 앱 삭제하고 또 설치해서 해 봤는데도 안됨,"['본인인증', '인증', '설치']"
2021년 8월 26일,삼성페이가 더 편하고 네이버 페이 등록이 너무 어렵다.,1,2021년,삼성페이가 더 편하고 네이버 페이 등록이 너무 어렵다,['등록']
2023년 6월 27일,내자산보기 조회에 이상한거 덕지덕지 생김 너무 보기불편 이게 대기업이만든 앱인지 의심스러움,1,2023년,내자산보기 조회에 이상한거 덕지덕지 생김 너무 보기불편 이게 대기업이만든 앱인지 의심스러움,"['내자', '산보', '조회', '이상', '덕지덕지', '불편', '대기업', '인지', '의심']"
2021년 9월 10일,"잠금해제, 메뉴 등 뭐만 하면 앱이 강제종료됨.",1,2021년,잠금해제 메뉴 등 뭐만 하면 앱이 강제종료됨,"['해제', '메뉴', '강제', '종료']"
2023년 5월 3일,적립이 많아 좋아요 쓰기두 편하고요,5,2023년,적립이 많아 좋아요 쓰기두 편하고요,"['적립', '쓰기', '고요']"
2021년 8월 21일,네이버페이 인식안되는 파스쿠찌 매장이 지방에 상당수입니다. 개선이 필요합니다.,1,2021년,네이버페이 인식안되는 파스쿠찌 매장이 지방에 상당수입니다 개선이 필요합니다,"['인식', '파스쿠찌', '매장', '지방', '상당수', '개선', '필요']"
2023년 3월 28일,삼성페이 된다하여 기대하고 있었는데 언제 되려나요..,3,2023년,삼성페이 된다하여 기대하고 있었는데 언제 되려나요,"['기대', '언제']"
2023년 9월 21일,갤럭시워치6 클래식 에서 설치하려고 하는데 검색이 안되요 왜그런걸까요?,1,2023년,갤럭시워치 클래식 에서 설치하려고 하는데 검색이 안되요 왜그런걸까요,"['갤럭시', '클래식', '치하', '검색']"
2023년 3월 6일,안전하지 않은 환경 비정상 어쩌고 하면서 작동이 안되고 꺼짐,1,2023년,안전하지 않은 환경 비정상 어쩌고 하면서 작동이 안되고 꺼짐,"['전하', '환경', '비정상', '작동']"
2023년 3월 16일,"아쉬운 점은 미성년자라 가상계좌 밖에 없는데 가상계좌 등록이 안되는 것하고, 네이버 머니하고 네이버 포인트가 현금 인출이 안되는 게 너무 아쉬웠어요ㅠㅠ",3,2023년,아쉬운 점은 미성년자라 가상계좌 밖에 없는데 가상계좌 등록이 안되는 것하고 네이버 머니하고 네이버 포인트가 현금 인출이 안되는 게 너무 아쉬웠어요,"['미성년', '자라', '가상', '계좌', '가상', '계좌', '등록', '포인트', '현금']"
2022년 7월 25일,설치가 안돼 당황스러움. 다른 기기에 설치만 계속해서 나오고 뺑뺑이를 돌리고 있음.,3,2022년,설치가 안돼 당황스러움 다른 기기에 설치만 계속해서 나오고 뺑뺑이를 돌리고 있음,"['설치', '당황', '기기', '설치', '뺑뺑']"
2022년 1월 7일,계정을 4개 써서 한번씩 간편로그인 해제 하는데 재로그인시 매번 폰인증을 새로 받아야 되서 귀찬ㅅ,3,2022년,계정을 개 써서 한번씩 간편로그인 해제 하는데 재로그인시 매번 폰인증을 새로 받아야 되서 귀찬,"['계정', '간편', '로그인', '해제', '로그인', '매번', '인증', '아야']"
2022년 9월 1일,본인인증에서 계속 오류가 뜨거나 휴대폰인증이 안됨,1,2022년,본인인증에서 계속 오류가 뜨거나 휴대폰인증이 안됨,"['본인인증', '오류', '거나', '휴대폰인증']"
2022년 5월 14일,웹보다 접근성 ui 다떨어짐 쓸이유가 없는 앱,1,2022년,웹보다 접근성 UI 다떨어짐 쓸이유가 없는 앱,['접근성']
2023년 3월 29일,카드별로 위젯뽑히는거 최고다. 5점 줘야함,5,2023년,카드별로 위젯뽑히는거 최고다 점 줘야함,"['카드', '별로', '위젯', '최고다']"
2023년 6월 22일,멤버십 포인트는 자동으로 결제가 되는 건가요? 어떻게 제휴전환을 하는 거죠?,5,2023년,멤버십 포인트는 자동으로 결제가 되는 건가요 어떻게 제휴전환을 하는 거죠,"['멤버십', '포인트', '자동', '결제', '제휴', '전환']"
2022년 11월 18일,어느순간부터 화면이 안떠요 잔액나오는것도 안뜨고 혜택도 안뜨고,5,2022년,어느순간부터 화면이 안떠요 잔액나오는것도 안뜨고 혜택도 안뜨고,"['순간', '부터', '화면', '혜택']"
2023년 6월 27일,아니 인식율이 왜 이렇게 떨어지나요 좀 보완좀 하세요 제발,1,2023년,아니 인식율이 왜 이렇게 떨어지나요 좀 보완좀 하세요 제발,"['인식', '지나', '보완', '제발']"
2023년 3월 29일,삼성페이 되는 폰인데 네이버페이가 업데이트가 안되네요,4,2023년,삼성페이 되는 폰인데 네이버페이가 업데이트가 안되네요,['업데이트']
2023년 2월 28일,현장결제시 적립된 포인트 제외하고 계좌에 있는 현금으로만 결제할 수는 없나요? 포인트 쌓아뒀다가 필요 시에만 포인트를 쓰고싶어서요...,4,2023년,현장결제시 적립된 포인트 제외하고 계좌에 있는 현금으로만 결제할 수는 없나요 포인트 쌓아뒀다가 필요 시에만 포인트를 쓰고싶어서요,"['현장결제', '적립', '포인트', '제외', '계좌', '현금', '결제', '포인트', '필요', '포인트']"
2023년 3월 29일,워치에서 최근결제카드 라고만 되고 다른카드 선택이 안되네요??? 심지어 마지막 사용 카드도 아닌게 나와.. 뭐니..?,3,2023년,워치에서 최근결제카드 라고만 되고 다른카드 선택이 안되네요 심지어 마지막 사용 카드도 아닌게 나와 뭐니,"['최근', '결제', '카드', '카드', '선택', '심지어', '마지막', '카드']"
2022년 11월 9일,정말 최고의 앱입니다 ~ 선물이자 축복입니다 ~ 감동입니다 ^^,5,2022년,정말 최고의 앱입니다 선물이자 축복입니다 감동입니다,"['최고', '선물', '이자', '축복', '감동']"
2023년 5월 26일,"5월 17일~18일, 시스템 작업으로 인해 포인트 적립이 늦어져서 최대한 빨리 적립해주신다고 하셨는데, 7일 넘도록 적립이 안되는건 좀 너무하시지 않나요? 리뷰같은건 1달 뒤에나 작성하라는 뜻인가요?",1,2023년,월 일 일 시스템 작업으로 인해 포인트 적립이 늦어져서 최대한 빨리 적립해주신다고 하셨는데 일 넘도록 적립이 안되는건 좀 너무하시지 않나요 리뷰같은건 달 뒤에나 작성하라는 뜻인가요,"['시스템', '작업', '포인트', '적립', '최대한', '적립', '도록', '적립', '무하', '시지', '리뷰', '에나', '작성']"
2023년 4월 7일,qr결제(카드) 했는데 결제내역에 보이지 않음 포인트로 결제해야만 나오는건지?,4,2023년,QR결제 카드 했는데 결제내역에 보이지 않음 포인트로 결제해야만 나오는건지,"['결제', '카드', '결제', '보이지', '포인트', '제해', '야만']"
2023년 7월 17일,워치용 NFC 결제는 언제 출시할까요?,5,2023년,워치용 NFC 결제는 언제 출시할까요,"['결제', '언제', '출시']"
2023년 8월 8일,결제 안돼어 그냥 삼성페이로,1,2023년,결제 안돼어 그냥 삼성페이로,['결제']
2023년 8월 30일,워치로도 가능 한듯해서 좋습니다~^^,5,2023년,워치로도 가능 한듯해서 좋습니다,[]
2023년 2월 19일,이거 한번만 읽어주세요 .. 계좌 등록하려고 그 주소하고 해서 등록했는데 토스는 안돼서 그냥 나왔는데 아까 뭐 동의해서 주소등록햇는데 주소를 등록하라는건 왜 등록하라는건지 궁금해서요.. 주소등록하면 뭐 어떻게 돼는건지.. 아님 계좌등록 안해서 아무것도 안돼는건지.. 궁금합니다 한번만 읽어주세요,3,2023년,이거 한번만 읽어주세요 계좌 등록하려고 그 주소하고 해서 등록했는데 토스는 안돼서 그냥 나왔는데 아까 뭐 동의해서 주소등록햇는데 주소를 등록하라는건 왜 등록하라는건지 궁금해서요 주소등록하면 뭐 어떻게 돼는건지 아님 계좌등록 안해서 아무것도 안돼는건지 궁금합니다 한번만 읽어주세요,"['계좌', '등록', '주소', '등록', '동의', '주소', '등록', '주소', '등록', '등록', '서요', '주소', '등록', '계좌', '등록', '안해']"
2022년 10월 20일,편의점 포스기에 대니 2군데 다 인식 안된다해서 카드 찾아서 결제했네요 qr만 되는건가요?,2,2022년,편의점 포스기에 대니 군데 다 인식 안된다해서 카드 찾아서 결제했네요 QR만 되는건가요,"['편의점', '포스', '대니', '군데', '인식', '카드', '결제']"
2023년 2월 12일,네이버페이 사용하기 편하고 너무 만족합니다,5,2023년,네이버페이 사용하기 편하고 너무 만족합니다,['만족']
2022년 2월 5일,좋은데 교통편도 쓸수있게 했으면 좋겠어요!,5,2022년,좋은데 교통편도 쓸수있게 했으면 좋겠어요,"['교통', '편도']"
2022년 1월 30일,아주 잘 사용하고 있어요. 그런데 달단위로 사용 금액(포인트 말고요)을 볼 수는 없을까요?,5,2022년,아주 잘 사용하고 있어요 그런데 달단위로 사용 금액 포인트 말고요 을 볼 수는 없을까요,"['아주', '달단', '위로', '금액', '포인트', '고요']"
2022년 8월 21일,위치를 못잡아요ㅋㅋㅋ지방 에서 위치잡는데 계속 광화문임ㅋㅋ,2,2022년,위치를 못잡아요 지방 에서 위치잡는데 계속 광화문임,"['위치', '지방', '위치', '광화문']"
2022년 6월 28일,그러니깐 알뜰폰 자체는 인증문자가 안오게 한거맞죠? 수십번째하고 고객센터도 문의해봐도 안되고 다른인증번호는 잘오는데 이것만? 반응도 없고 뭘 쓰라는건지,1,2022년,그러니깐 알뜰폰 자체는 인증문자가 안오게 한거맞죠 수십번째하고 고객센터도 문의해봐도 안되고 다른인증번호는 잘오는데 이것만 반응도 없고 뭘 쓰라는건지,"['알뜰폰', '인증', '문자', '수십', '고객', '센터', '문의', '인증번호', '반응']"
2021년 10월 25일,펭카 거래처 사기네요 심사중에 있다면서 문자 날라오는거 있는데 들어가서 내이름 주민번호 전화번호 쳣는데 넘어가게 해주질않고 미등록이라 뜨고 카드는 날라오게 만들고 포인트는 주질 않네요,1,2021년,펭카 거래처 사기네요 심사중에 있다면서 문자 날라오는거 있는데 들어가서 내이름 주민번호 전화번호 쳣는데 넘어가게 해주질않고 미등록이라 뜨고 카드는 날라오게 만들고 포인트는 주질 않네요,"['펭카', '거래처', '사기', '사중', '문자', '라오', '내이', '주민번호', '전화번호', '쳣는데', '미등록', '카드', '라오', '포인트']"
2022년 6월 24일,CU에서 네이버페이로 결제했는데 CU멤버쉽 자동적립이 안됩니다 확인좀부탁드리고 수정해주세요,3,2022년,CU에서 네이버페이로 결제했는데 CU멤버쉽 자동적립이 안됩니다 확인좀부탁드리고 수정해주세요,"['결제', '멤버', '자동', '적립', '부탁', '수정']"
2022년 3월 13일,"패스트푸드점(햄버거)에서 결제되는곳이 하나도 없어요 ㅡ.,ㅡ",5,2022년,패스트푸드점 햄버거 에서 결제되는곳이 하나도 없어요,"['패스트푸드', '햄버거', '결제']"
2023년 6월 25일,탈퇴해도 계속 탈퇴하라고 나오는데 가입 포기입니다.,1,2023년,탈퇴해도 계속 탈퇴하라고 나오는데 가입 포기입니다,"['탈퇴', '탈퇴', '가입', '기입']"
