날짜,리뷰,별점,month
2019년 2월 1일,토스 개인적으로 잘쓰고있는데 이번 업데이트 한후로 너무 불편하네요. 계좌번호를 찍어도 넘어가질 안아요. 너무짜증나네요. 앞전토스가 좋은것같아요.,1,2019년
2019년 2월 17일,타임라인 생긴거는 너무좋은데 월별 수입 지출 계산할때 시작일을 사용자가 설정할수 있으면 좋을것같아요! 제가 월급날이 10일인데 10일 이전의 것들이 포함되서 파악하기 불편합니다!,5,2019년
2021년 4월 14일,토스 주식 계좌 개설 이벤트 때문에 가입했는데 계좌 개설시 주소 검색을 어떻게 해도 검색 실패 되고 이후 진행 안되게 해놓은걸 보니 이벤트 참여자 수가 많아서 감당 안되니 검색 막아놓으셨나 봅니다? 차라리 이벤트 조기 종료를 하세요.,1,2021년
2022년 6월 25일,다 좋은대요. 업데이트를 일주일에 8번은 하는건가요. 매번 지문 정보가 바껴서 번호치고 로그인하는중인대 업데이트를 너무 자주하는거같내요,3,2022년
2021년 2월 25일,"입금,출금 관해서 알림도 발송이 되었으면 좋겠어요/광고성(?) 이벤트(치킨값 모으기, 비상금 저금동 만들기)등..자제 해주셨으면 좋겠어요/핸드폰 자체에서 글씨체를 바꾸게되면 토스도 똑같이 바뀌면 좋을것 같네욤",3,2021년
2020년 2월 11일,토스 만보기 아이폰은 상대방것 까지 걸음수가 바로바로 올라가지는데 안드로이드는 아이폰유저가 만보기에 들어가지 않으면 걸음수가 자동으로 업데이트가 되지않습니다..,2,2020년
2020년 3월 2일,사용하는 것은 좋았는데 만보기 적립이 갑자기 바꿨네요.... 원래 1만보에 100원씩 쌓이는데 왜 바꿨는지 이해 안 갑니다... 모으기 힘들어서 만족이 떨어졌습니다. 다시 1만보에 100원으로 바꿔주세요!!,2,2020년
2019년 2월 9일,업데이트하고 뭐가 뭔지 하나도 모르겠네요..단순하고 깔끔하게 디자인하는 것보다 사용자가 사용하기 편하게 만들어야하는거 아닌가요? 그리고 업데이트 전 은행 선택하고 계좌번호 입력하고 송금하는 거 어디갔나요?? 정말 답답하네요..,1,2019년
2021년 12월 29일,무엇보다 토스에 모든 카드 통장관리가 가능해서 너무 편리하고 만보기 같은 실생활을 관리할 수 있는 편리한 기능이 있어서 너무 좋았습니다,5,2021년
2021년 12월 31일,금융쪽뿐만 아니라 여러모로 아주 편하게 잘 사용하고 있습니다 다만 토스머니카드를 못쓴다고 하니 아쉽네요 손에 익어서 너무 편하게 사용하고 있었거든요 토스를 사용한후로는 다른 은행권은 안써지더라구요...,5,2021년
2021년 8월 6일,토스는 항상 적절한 앱을 만드는거 같아 편리합니다~자세한 사항까지는 조금 부족하지만 발빠르게 *업*되는 앱이에요ㅎ,5,2021년
2020년 7월 19일,아니 농협카드 만든지가 언제인데 카드로 가입하려니까 카드만들때 등록했던 번호가 아닌지 카드로도 가입이 안되네요 폰도 본인명의가 아닌데.. 카드 만든지도 오래됐고 번호 바꾼지가 언제인데 가입도 까다롭게 만들어놨네요 1년전만 해도 번호 달라도 가입됬는데 토스 사용하지 말라는 뜻인가요?ㅋㅋㅋㅋㅋ,1,2020년
2020년 10월 18일,최근 소비내역이 이상하네요 제대로 뜨지도 않고 몇 번을 새로고침 해봐도 오늘 결제한 내역이나 들어온 수입이 기록이 안되네요 ㅋㅋ 솔직히 좀 짜증납니다 급한데 확인이 안되네요,1,2020년
2020년 5월 8일,장난하나요? 갑자기 돈 상자 열기 공유 기능이 이상해졌네요;;; 열기 버튼 클릭해도 버퍼링 걸리고 지웠다 다시 깔아도 소용이 없네요. 개선 좀요.,1,2020년
2021년 12월 29일,사용은 잘 하고있지만 백신 접종 정보 업데이트가 되지 않아 QR체크인에 최신 정보가 인식되지않습니다 답변 부탁드립니다 2차 접종한지 14일이경과 됐지만 업데이트가 되지않습니다.,3,2021년
2021년 10월 23일,몇 년째 쓰고 있는데 전체 계좌화면에서 돈이 들어오고 나가는게 업데이트가 너무 느립니다. 계손 최신화해도 가격이 그대로인 경우가 많아요,3,2021년
2023년 6월 17일,구글에서 토스 구버전 검색후 다운받으면 됩니다 현제버전 토스 삭제먼저하고 플레이 스토어 삼성 원 등등 자동업데이트 안함으로 하면 됩니다,1,2023년
2021년 12월 28일,"연결계좌는 입출금에 대한 메모를 쉽게 남길 수 있는데, 굳이 토스뱅크 계좌만 불편하게 메모하도록 하는 이유를 모르겠어요. 직관적으로 쉽게 자금 내역에 대한 메모를하고 싶은데 반영하기 어려운 건가요?",1,2021년
2022년 2월 22일,"어디서부터 잘못된 걸까요,, 토스머니 받기 계좌선택 인증확인 무한루트 타고있고, 오픈체팅방 문의하려니 문의내용 확인할수 없습니다 동의문 동의란 없음 무한루트,, 토스머니 한번 받고 지우고 안쓰는게 정신건강에 좋을듯 합니다만,, 우선 무한루트에서 벗어날 방법좀 알려주세요",1,2022년
2020년 5월 30일,또 시작 !! 6/28 카드값돌려받기 계좌지원금 종료라면 그전에 보냈던 인원 다시 리셋해주십시요 어째건 그 종료 전까지 모아놓은 적립금과 카드 내역은 다 모아서 받아야 할꺼 아니요?? 그게 다 내가 가진 연락처 이며 이 어플로 받을수 있는 이익을 다 받도록 마지막 종료 시점전에 연락처에 보낸 명단 다시 보내기로 리셋해주세요!!,1,2020년
2020년 2월 20일,갤럭시 A30에서 삼성헬스 만보기 기능은 작동하는데 토스 만보기는 지원이 안 된다고 안내가 나오네요. 토스 앱은 기술적으로 불능 상태인건가요?,2,2020년
2021년 12월 29일,편해요~~ 단순하게 한눈에 볼수있어서 좋아요 거의모든금융업무를 다할수있어요 심도있게 개인인증단계를 거쳐서라도 안전하다면 더좋겠습니다.,5,2021년
2020년 6월 10일,보안카드 없이 이체 가능하고 모든게 좋아요 예전 스마트폰 처음. 나올때부터 진작에 토스 나왔으면 좋겠는데 드디어 나와네요 저는? 토스가 좋아서 이체 할때마다 토스 이용해서 합니다 그 만큼 좋아요,5,2020년
2019년 5월 10일,초기엔 좋았는데 점점 업데이트 이후 오류가 늘어나네요 솔직히 상담도 문의하는 것도 불편해서 상담 하는 것도 귀찮고 아무리 업데이트를 한다라고 해도 사용자 요구사항을 들어주는건지 마는건지 점점 신뢰도만 잃어가네요.,1,2019년
2019년 2월 4일,전에는 알아보기도 쉽고 헷갈린다거나 하는거도 없어졌는데 업데이트 되고 나서 뭔가 쓸데없이 널려있고 복잡하게 바뀐느낌..,2,2019년
2019년 5월 29일,공인인증서 인식이 안되서 계좌조회를 할수가없어요 만료된 인증서만 떠요! 더 짜증나는건 토스를 먼저 실행한후 다른 은행앱을 실행하면 다른앱들 역시 공인인증서를 인식하지못하네요 예전에 우리은행앱이 그래서 몇달동안 앱지우고 안썼다 지금은 괜찮아졌는데 암튼 토스 이용을 할수가없는데요? 처음 깔아서 써본거에요 인증서갱신은 한지 몇달 된거고... 아니 리뷰를 보시다 말고 답변다세요? 첨 깔아서 계좌등록하려는데 공인인증서가 안뜬다구요 그래서 아직 등록한계좌자체가 없다고요...,1,2019년
2023년 10월 17일,바뀐 만보기가 맘에 안드네요 포인트도 정점 줄어들고 잡힌 고기라고 푸대접 하는거 같음,1,2023년
2019년 2월 2일,카드등록하려고 스캔하고 정보입력하고 다음단계로넘어가려는데 카드정보를불러오고있습니다.만계속뜨네요 넘어가질않아요;; 진짜 몇번째인지 짜증나서 못쓰겠어요,1,2019년
2021년 12월 29일,"정말 편리하고 좋습니다. 다만, 금액을 아래로 당겨서 새로고침하면 자꾸 금액이 변경되는데 개선되었음 합니다.",5,2021년
2022년 1월 22일,"다 좋은데, 소비항목에 카테고리를 설정해서, 각 카테고리별로 소비액을 구분하는 기능이 있다면 정말 좋을 것 같습니다.",4,2022년
2021년 5월 15일,"주식메뉴에서 코스피 코스닥 해외 상황을 확인할수있도록하고 전체주식을 한꺼번에볼수있는 메뉴 토론방기능,호가 쉽게확인할수있게 해주세요",3,2021년
2022년 8월 26일,저의 소비 습관을 알게되서 좋아요 기능도 편히해서 좋구요 다만 교통비가 얼마나 나왔는지가 확인하는게 복잡해서 그걸 수정하면 좋을것 같아요,5,2022년
2020년 9월 11일,업데이트 후 더치페이가 너무 불편하네요! 과거보낸 이력 클릭해서 보내는것도 없고 단계도 너무 복잡하고 불편해진거 같네요. 카카오 더치페이로 옮길까봐요,1,2020년
2021년 12월 29일,업데이트이후 계속 한개의 계좌가 물음표로 뜨네요. 계속 열려고해도 기관오류라고 뜨는데 빠른 조치해주셔야 할것같네요. 업데이트 하고 난 후 엉망이네요...,3,2021년
2021년 12월 8일,토스 잔액조회가 너무나 느려요... 새로고침해도 느려 터졌네요... 다른건 다 좋은데 보안 및 인증 업데이트하라해서 하는데 너무 느려서 힘드네요.,2,2021년
2019년 2월 3일,바뀌기전에 것이 더 쓰기 편했어요.이건 좀 불편하네요.송금화면부터 뜨는게 별롭니다.그래도 쓰던거라 억지로 적응해보려 했는데 짜증나서 못쓰겠네요.맨 처음에 뜨는 송금화면은 바이러스 걸린 앱같은 느낌이네요.기분 나빠서 못쓰겠습니다.삭제합니다.좀더 쓰는 사람들의 의견을 듣고 앱을 개선하시기 바랍니다.,1,2019년
2020년 9월 4일,토스 프라임해택 적용이 다름 적용이 될때가 있고 안될때가 있어서 조금 아쉽습니다. 나름 편하게 사용하고 있지만 그점이 조금 아쉽네요 .....,4,2020년
2021년 11월 14일,공공인증서를 갱신하면 앱내에서 등록하게 해주세요. 홈페이지 들어가서 피시로만 해야하는게 너무 불편함. 갱신기간 놓쳐서 재발급 받았는데 피시로만 주고받아야해서 앱을 사용못하고 있음 ㅠㅠ 인증서 등록인되면 은행 아이디나 기타수단으로 일일이 일회성으로 해야하는데...,5,2021년
2019년 9월 9일,통신사 아디 비번 일치하게 입력했는데 오류가 나오네요 몇번 인증시도하고 비밀번호 어려번 변경했는데 그 변경 바로 입력했는데 다시 나갔다가 다시 들어왔는데도 아디 비번 다시 찾으라고 뜹니다 오류 수정 부탁드릴게요,1,2019년
2022년 1월 3일,항상 잘 쓰고 있었는데 업데이트 이후 연동 속도가 느려서 계좌 정보가 빠르게 안 뜨네요. 신설 계좌가 연결되려면 얼마나 더 있어야 하나요,3,2022년
2020년 2월 24일,너무 쓰기 편해요!! 이런거 어려워하는 저도 한 번 연습해본 후부터는 아주 쉽게 잘 쓰고 있습니당😀 이런 편리한 앱 만들어주셔서 감사해요😍😍😍,5,2020년
2019년 3월 5일,항상 귀찮게 보안카드 안봐도 되고 각종 혜택들이 많아 편리 하고 좋은거 같아요 이번 업뎃 이후 깔쌈해진 이모티콘 부터 각종 편리한 기능이 생겨 좋아욧,5,2019년
2023년 5월 5일,카드를 4월 20일쯤에 잃어버림. 그래서 카드 바로 다시 만들려헸는데 인기폭발이라면서 4월 28일까지 (정확한 날짜는 기억 안남) 기다리래. 4월28일이 되고 들어가봤더니 5월 1일로 바뀌어있더라. 눈치 못챘어서 별생각 없이 5월 1일에 다시 들어가봤더니 5월 4일에 만들수 있댄다. 사람가지고 장난치냐?ㅋㅋ 그리고 이번에도 5월 4일에 들어갔는데 5월 10일에 가능하대 하 ㅋㅋㅋ 진짜 뭐하는건지? 토스 쓰지 마라.,1,2023년
2020년 3월 6일,"우리은행 거래내역 갱신이 안되네요! 앱 업데이트, 로그인 해제 후 재연결, 계좌정보 삭제 후 재등록 다 했는데도 안되더라고요ㅜ 기종은 갤럭시S10 입니다! 확인 후 답변 부탁드려요~",3,2020년
2021년 11월 28일,만보기 최적화 좀 어떻게 안되나요?? 진짜 유용하게 사용중인데 만보기 바뀐 이후에 더 받기 지도 키면 자꾸 응답하지 않는다고 나와요 개선 좀 부탁드립니다.,3,2021년
2021년 9월 27일,"가끔 이상한 현상들도 있지만, 관리가 어느정도는 되면서 한눈에 전체가 보이니, 만족합니다.",5,2021년
2019년 9월 13일,이 쓰래기 앱을 쓰지 말아야 할 이유 1. 언제든 5시간 이상 계좌이체가 막힐 수 있습니다. 2. 이용자들에게 제대로 된 해명이 없습니다 그냥 연락 씹어버리거나 복붙 답변으로 대응합니다. 고객센터 전화는 새벽12시30분에 했는데도 30분을 들고있어도 연결이 안됩니다. 상담원이 남자친구랑 전화데이트라도 하고있으신가 봅니다. 3. 토스카드도 사용이 안 될 수 있습니다 다른 금융사는 앱이 먹통이 되도 카드는 사용이 가능합니다. 하지만 토스는 다릅니다. 카드까지 맛이 가는 곳이 바로 토스입니다. 4. 이체수수료를 낼 필요가 없습니다 타 금융사 앱은 모두 수수로가 무료입니다. 한 건에 500원을 낼 필요가 없습니다. 가랑비에 옷 젖는다고 한두건씩 이체 하다 보면 한달에 3만원이상 증발합니다. 송금이벤트나 퀴즈같은 어그로에 낚여서 토스에 가입하셨다면 바로 삭제하실 것을 추천드립니다. 이 앱은 최악 입니다. 진심으로 말씀드립니다. 이 앱은 최악의 앱입니다.,1,2019년
2019년 5월 1일,매우 편리하고 좋아요 행운 퀴즈도 큰 금액은 아니지만 돈을 번다는 생각에 재밌게 참여하고 있어요!ㅎㅎ 아 그리고 토스 카드 캐시백 너무 좋아요ㅜㅜ 그런 훌륭한 이벤트 오래오래 해주시길 바라는건 욕심이지만 그래도 바래봅니당...♡,5,2019년
2022년 3월 8일,토스에도 농협뱅킹에 있는 다계좌이체기능이 꼭좀 있었으면 좋겠습니다. 월급날이나 이체할곳이 많을때 여러사람 지정하고 금액도 설정할 수 있으면 정말 완벽할텐데 아쉽네요,5,2022년
2022년 9월 5일,모든엡통틀어 이젠 토스만 하게되어 다른엡은삭제 했고 소확행 이 아니라 대확행된마음으로 많은 도움과 공부도 되고 기분좋습니다 노고에 감사드립니다 복많이받으시고 무궁한발전 응원합니다 화이팅~^^♡♡♡♡♡,5,2022년
2021년 10월 5일,오랜만에 토스를 들어가서 사용해보니 평생 0원 수수료라고 하더군요. 그리고 이 혜택을 시작한 이유의 포스트를 봤는데 멋있었습니다 👍 쉽지 않은 결정이었을텐데 수고하셨습니다!,5,2021년
2019년 11월 3일,도대체 토스자체내에서 bc카드 회원가입할려고 아이디를 입력하였는데 왜대체 분명 영문과숫자를섞어4자리에서12자리이하로입력했는데 왜 다음으로진행하는 버튼이 안눌릴까요 진짜 하나하나가 열이받아서 못하겠네요.,2,2019년
2022년 5월 10일,"너무 잘 사용하고있는 어플입니다. 아직 만15세가 아니라, 현금만 들고다니고 인터넷 결제같은건 상상도 못했던 일이였는데 지금은 카드들고다니고 인터넷 결제도 마음껏 합니다!부모님도 마음에 들어하셔서 더 좋네요. 어플 자체도 친절하고 카드가 레전드입니다.. 1000원은 공짜로 주니 관심있으시면 토스 해보세요!",5,2022년
2021년 5월 10일,보험금 조회 되지도 않아요 주민번호 뒷자리까지 다 입력하는데 개인정보 관리는 잘하는지 의심스럽네요 보험금 찾기 광고보고 가입했다 확인도 못하고.. 의심스럽네요 일시적이 조회오류면 공지를 하던지.. 대부분 가입자는 보험금 확인하러 가입하는데 정작 조회가 되지 않네요ㅠ,1,2021년
2020년 6월 23일,"토스프라임 결제비 돌려줘 무료이용도 해지했는데.다시 가입되었다가 해지했는데,바로 3900원 결제 되었다.결제하는거는 몇번의 보안이 거쳐야 되는거 아닌가?투자 했는이자보다,이거 결제비가 더 나가겠다.",1,2020년
2019년 9월 18일,아니 앱을 이렇게 편하게 쓸수있고 한눈에 알아볼수 있는 기능을 만들어서 너무 좋잖아여 ㅎㅎ 항상 토스 많이 이용 하겠습니다 ~,5,2019년
2019년 5월 10일,"잘 사용하고 있었는데 어제 부터 갑자기 다른 앱은 잘 실행되는데 얘만 실행이 되지 않습니다 ""서버 응답을 받지 못했습니다""라고 계속 떠요 그래서 다시 삭제했다가 다운 받았는데요 같은 에러가 발생합니다",3,2019년
2022년 6월 23일,완전 편합니다. 다른 은행 어플처럼 문어다리식으로 늘리지 않고 하나로 다 해결할 수 있어서 좋아요. 어플 사용도 굉장히 쉽고요.,5,2022년
2021년 4월 19일,"아직까지는 에러가 자주 있음. 메뉴가 보기 쉽고 심플하나 😀 증권 자주 글자끼리 겹치고, 버튼도 눌러도 안 먹고 토해냄 😱⚡⛈",2,2021년
2022년 5월 19일,모으기 통장 순서 편집이 가능하거나 UI 개선됐으면... 모으기간 넣고 빼기가 됐으면.... 만점줄텐데...,4,2022년
2021년 12월 28일,여태까지 잘 사용해왔는데 이번 업데이트 이후로 왜인진 모르겠으나 기업은행 계좌가 연결이 안되네요..농협은 잘 연결되어 있고 다른거들도 다 잘되는데 기업은행만 연결이 안됩니다,4,2021년
2020년 1월 30일,악성어플 느낌이야. 시키는대로 하면 렉 걸리고 로딩 겁나 길고 결국 시키는대로 하려고 해도 안돼. 약간 뭐라고 돈 준다고 알림 띄우고 실상 받으려고 시키는대로 다 하고나면 무한로딩으로 엿 먹는 느낌. 갤럭시 노트10이야 폰탓은 꺼지고. 갤럭시 쓰고 삼페 쓰는 입장에선 그닥 필요도 없어. 지울거야 더러운 새끼들,1,2020년
2022년 9월 7일,토스 톡방엔 동영상 올리는 기능은 없나봅니다 그런 기능 추가 하시면 참 좋을거 같습니다 좋은글나 커피영상 같은걸 올리고 싶어도 그 기능이 없으니 불편합니다.상의 하시고 만들어 주세요,4,2022년
2021년 9월 5일,신용카드 체크카드 주식 활용이 편해요. 근데 앱이 좀 무거운듯 합니다. 큐알 체크인 넘어갈때나 주식 창 넘어갈 때 좀 느려요.,5,2021년
2023년 7월 3일,만보기페이지가 안열려요 흰색화면으로 정지함,3,2023년
2023년 10월 14일,토스야 빨리 일해라 내가 10월14일 토요일 10:15분인가? 에 올린 문의 좀봐라 알바천국미션 했는데 600원포인트가 않들어 왔다 나 시간 날리게 하지말고 문의보고 빨리 내 600원 내놔 니네 한텐 600원이 뭣도 아닐 수 있지만 나한텐 정말 소중하다 5분정도인가? 그시간 들이면서 회원가입하고 600원 받아가는데 내 5분날리게 하지마라 그니까 빨리 빨리 일해!!!!!!!! 잠자는 시간줄이면서 일하라고 그리고 내문의좀빨리 보고!!!!!!!!!! 리뷰적으면서 지금 5분또날렸다!!!!!!!,1,2023년
2023년 7월 31일,여기 저기에 신용대출 받으라고 하는 토스 당신들도 문제지만 가만히 지켜만 보는 정부도 문제 안되는 신용 대출 해주고 당첨되면 이자 지원 해준다는 토스가 완전 문제 이벤트 당첨 된 사람이 과연 몇명이나 될까? 이싸이트 저싸이트 당첨 이벤트에 대출 광고좀 그만하셔 보는 눈이 지겹소이다,1,2023년
2023년 8월 22일,"원하지도 않은 강제 업데이트 인터페이스 바뀌고 광고,판매로 판침 토스가 점점 나락가려고 발악하는듯 참 안타깝다..그동안 잘썻는데",1,2023년
2023년 9월 5일,라이브방송 알림켜기 해놨는데 11시알람이 11시2분에 울리네요 들어가보면 다 종료고요 알람이제때울려야죠 1분도아니고 이번1번만이 아닙니다 몇번이나그랬어요 2분이나늦어요 조치바랍니다,1,2023년
2023년 8월 26일,느리기도 느리고 와이파이라던가 데이터라던가 만땅이여도 안켜지고요 교통비 충전하려는데 안돼서 버스 보낸적이 한두번이 아닙니다 왜이래요,2,2023년
2023년 8월 4일,어플자체도 조금 무거운편인데 라방3원 선착순으로변해서 그냥 미련없이 지움 다시되돌아간다면 할수도있겠지만 뭐 무튼 수고하쇼,1,2023년
2023년 8월 22일,최근 반 년 전부터 슬슬 자잘한 오류랑 버그들이 늘고 있습니다 버벅임도 조금 심하고요 최적화 수정 부탁드립니다.,2,2023년
2019년 3월 3일,복사한 계좌 바로 송금기능 때문에 반환청구했습니다.. 업데이트 이후 송금창이 바로 뜨는데 송금 하고 바로 보내지길래 깜짝 놀랐네요 업무 때문에 복사한 계좌로 제 돈이 ㅠㅜㅠㅠ 편리하긴 한데 복사한 계좌 바로송금시 계좌 확인창만 하나 띄워주면 좋겠어요!,5,2019년
2023년 8월 23일,토스앱을 삭제를 이미 한 사람입니다. 그런데 자꾸 아무것도 안했는데도 플레이스토어에서 토스 앱 설치 화면이 뜹니다. 진짜 뜬금없이 계속 뜨니까 좀 짜증이나네요;,1,2023년
2021년 6월 14일,"토스프라임을 2년~3년?째 결재하는 유저입니다 신협계좌,기업은행 계좌 둘다 등록되어있는데 본인계좌에서 본인계좌로 이동하는데 수수료500원이 들어서 물어봤는데 자꾸 신협에다가 물어보라네요 그래서 전화로 물어봤더니 토스로 옮긴거 맞다고하는데 그걸 그대로 토스에 말했더니 본인들은 확인되는게 없다고 자꾸잡아떼네요 고객센터 답변도 엄청느리고 해결도 안되고..답답해 미칩니다..",1,2021년
2023년 9월 6일,"자꾸 화면로딩이 느리고, 주식페이지는 아예 로딩자체가 안돼서 하얀 창만나오네요. 고객센터에 문의하는 페이지도 로딩안됨.",1,2023년
2020년 6월 25일,신용카드 조차도 만 14세 이하여도 보호자의 동의가 있으면 발급이 가능한데 왜 토스는 불가능한가요? 토스가 좋다는 평도 많고 워낙 유명해서 꼭 사용하고 싶은데 기분이 안좋습니다 꼭 수정해주셨으면 합니다,1,2020년
2023년 9월 19일,토스모바일 어플을 따로 만들어주세요 ㅠㅠ 투폰사용중인데 다른통신사인 원래폰에 토스깔려있어서 정보를 볼수없어요,3,2023년
2023년 9월 11일,업데이트만 하면 안좋아지니 업데이트 안하게 되는 앱. 광고 추가되고 혜택은 계속 빠지고 ㅡㅡ,1,2023년
2023년 8월 16일,편리합니다 그런데 N분의 1로 계산을 할 때 제가 내면 이번 달 쓴 금액에서 제가 낸 금액으로 표시가 됩니다 금액을 나누는 기능이 생겼으면 좋겠습니다,5,2023년
2023년 9월 5일,예전엔참너무좋아서 폰 첫폐이지화면에 놓고 시간날때마다 보고또보고 했는데 지금은아닌것같아토스앱자체를지워버린상태입니다,1,2023년
2023년 9월 18일,토스앱 깔려고 다른 앱 5개(요기요 쿠팡등등)를 지워도 안깔려서 동영상 통화녹음도 몇개 지웠으나 안깔려서 안쓰려고요 ;;,1,2023년
2021년 5월 26일,"수수료에 대한 안내없이 자동으로 수수료 포함 이체가 되네요. 이체버튼 누르기 전에 수수료 500원 이라고 안내가 필요하지 않을까요? 솔직히 토스 앱은 매달 수수료무료 10회 때문에 사용했는데, 이에 대한 안내가 언제가인지 사라져있네요. 개선부탁드립니다.",1,2021년
2022년 7월 17일,잘 사용하고 있었는데 모으기 화면을 들어가니 네모 박스 모양이었던 것에서 그냥 직렬 모양으로 바뀌었더라구요 한눈에 확인하기 어려워 예전 화면으로 바꾸고 싶은데 방법이 있나요?,4,2022년
2019년 2월 12일,업데이트되고나서 통장으로 보내지 못하고 전화번호로밖에 안 보내지네요;;다른 계좌 검색해도 검색 기능이 다른 계좌를 인식 못하고요; 걍 카톡페이 사용하는 것 추천...,1,2019년
2019년 5월 1일,"/* 비상금 자동저축 계좌도 ""계좌 목록에서 잔액표시 안하기"" 기능, 비상금 자동저축 연결 계좌에 ""토스 머니""도 가능하게 */ 이렇게 두 기능 추가해주시면 정말 감사하겠습니다!",5,2019년
2019년 10월 16일,은행어플에 접속할때 공인인증서 비밀번호라든지 이체할때 계좌번호적는다든지 이런 번거로움이 없이 토스에 연동되어있는 번호로 송금할수있어서 너무 편리해요^~^,5,2019년
2022년 10월 28일,보안도 중요하지만 사용할 때 마다 앱을 여는 것은 시정되어야 될 것 같아요. 카드번호가 없는건 아닌것 같아요. 보안은 다른 방향으로 잡으세요. 너무 불편 ㅠㅠ,3,2022년
2023년 3월 2일,아주 좋아요 쓰기 편하고 카드도 무료로 발급 받을수있어서 좋은데 인터넷 쇼핑할때 쓸수있는 앱이있고 쓸수없는 앱이 있어서 좀 불편해요 쓸수있는앱 쓸수없는앱 해서 알려주면 좀더 편할것 같아요,5,2023년
2020년 12월 8일,안녕하세요 토스 사용중인 학생인데요 아직 통장 개설을 안하고 로그인만 해놨습니다. 그런데 이번에 핸드폰을 바꾸게 되었는데 이 과정에서 비밀번호를 까먹어 로그인을 못하고 계정이 잠금되었습니다. 잠금을 해제할려면 계좌가 필요한데 어떻게 해야하나요?(계좌 등록을 안했었음),5,2020년
2021년 7월 2일,계좌연결을 하려는데 비밀번호를 새로 만들어야 해서 새로 만들었는데 SMS인증도중 에러가 났다고 떠서 비밀번호가 안 바뀝니다.. 이거 때문에 지금 계좌연결도 못하고 있어요 빠른 처리 부탁드립니다.,4,2021년
2019년 9월 13일,택시타고 이동중에 토스머니에서 내계좌로 옮기는대 오류및서버문제라더니 갑자기 업데이트해달라고 뜨고 업데이트하려는대 업데이트 최신버전은 안나와있고 하루종일 택시결제못하다가 친구가나와서 택시결제해줬는대 택시기사는 눈쌀지푸리고 저는 뭐가되요;;,1,2019년
2021년 12월 24일,"다른건 다 좋아요 증권을 쓰고 싶은데 다른 증권사 처럼 자세한 화면도 있었으면 좋겠습니다 시외거래, 트레이딩거래, 거래원 확인, 거래주체 확익, 물량확인, 체결강도 등등 열거하기도 힘드네요 변환창 만들어서 볼수 있으면 좋겠어요",3,2021년
2021년 12월 28일,머니카드 잘 쓰고 있었는데 누구 맘대로 단칼에 없앱니까 새로운 서비스 시작했어도 기존 이용자들은 안고 가던가 최소한 카드에 인쇄된 사용기한까지는 쓸수 있게 해주는게 도리지 이렇게 마구잡이로 쳐내도 되는겁니까 무슨 토사구팽도 아니고. 가뜩이나 어려울때 궁여지책으로 쓰게 된건데 진심 배신감 심각하게 느끼네요 앞으로 남은 인생 주위 토스 사용자들 볼때마다 뒤통수 쳐맞기전에 빨리 손절하라고 열심히 홍보하고 살겠습니다.,1,2021년
2021년 1월 30일,토스 오류나 인증서만료로 계좌 재등록할때 본인확인시 운전면허나 주민등록증의 정보가 일치하지 않는다고 나와서 인증불가함. 확인하고 또하고 또해서 정확한정보를 입력해도 인증안됨. 쓰면 쓸수록 혜택이없어지고 불편한앱!!,1,2021년
2020년 5월 28일,계좌가 최신으로 바뀌지않습니다 특히대출계좌같은 경우 상환해서 없어진지가 꽤지났음에도불구하고 연동부분좀 고쳐주세요 너무불편하군요,3,2020년
2020년 3월 5일,처음에 너무 편리하게 잘 썼는데..한두달 전부터 동기화 정말 느려요..아니 안되고있는 수준 며칠씩 정보가 동기화 안될때도 있네요.. 계속이러면 전 못쓰겠어요 답답해서,1,2020년
2019년 5월 30일,토스 공인인증서 문의입니다. 휴대폰은 겔럭시s10 5g사용중인데 안드로이드폰 공인인증서추가하는법을 찾아봐도 보이지가 않아요. 지웟다 깔아봐도 없네요..왜이런걸까요?,3,2019년
2023년 7월 24일,비즈니스용으로 사용하고 있으며 하루빨리 인증서 등록이 필요한 상태에서 7/20일 목요일부터 24일인 지금까지 등록증 확이 카메라가 점검중으로 등록을 못하고 있습니다. 빨리 업데이트하세요,1,2023년
2020년 5월 21일,어제부터 계좌 연결이 끊기더니 다시 연결하려하는데 본인인증에서 무한로딩이 되길래 오늘 다시 해봤는데 제 신분증으로 인증을 여러번해봤는데 인식이 안되네요 이게 어떻게 된일이죠,1,2020년
2021년 11월 16일,각 금융기관간 이체가 아주 편리합니다. 주식관련 UI와 편리성을 보강하면 별다섯개 드립니다.,4,2021년
2022년 5월 17일,항상 잘 사용하고 있습니다 하지만 몇일전부터 증명서를 떼야하는 상황이 생겼지만 원래 살고 있는 지역이 아니고 일하는 시간이 더 많고 쉬는 날이 없어서 토스를 이용하여 증명서를 뗄려고 했지만 계속 점검중이라고 나오네요 언제쯤이면 이용할 수 있나요 ??,5,2022년
2022년 3월 9일,"다 좋아서 잘 쓰고 있는데 제발 n빵한 거 반영 안될까요 그거만 있으면 진짜 완벽할 것 같은데 n빵하려고 미리 다 내고 돈 받아도 지출이 전체가격 그대로 찍혀있어서 가계부처럼 쓸 수가 없어요 그리고 한번에 결제한 금액도 쪼개서 서로 다른 카테고리에 넣을 수 있게 해주면 더 좋을 것 같아요 진짜 완벽하다 따로 가계부 뭐 쓸 필요가 없겠다 그죠 그니까 제발 만들어줘요 둘 중에 하나라도,,",4,2022년
