날짜,리뷰,별점,month,리뷰1,리뷰2
2023년 7월 17일,"토스가 초심을 잃은거 같아요. 앱에 광고는 부지런히 띄우면서, 반면에 잔액 확인이나 계좌 내역은 증권계좌는 초반에 좀 보여주다가 안 보여주더니 요즘은 하나은행꺼마저 몇 번이나 새로고침해야만 볼 수 있을 정도이네요. 왜 이렇게 점점 내리막길로 가는 걸까요? 토스야, 너 왜 그래?",1,2023년,토스가 초심을 잃은거 같아요 앱에 광고는 부지런히 띄우면서 반면에 잔액 확인이나 계좌 내역은 증권계좌는 초반에 좀 보여주다가 안 보여주더니 요즘은 하나은행꺼마저 몇 번이나 새로고침해야만 볼 수 있을 정도이네요 왜 이렇게 점점 내리막길로 가는 걸까요 토스야 너 왜 그래,"['초심', '광고', '부지런', '반면', '이나', '계좌', '증권', '계좌', '초반', '여주', '여주', '요즘', '하나은행', '마저', '이나', '새로고침', '야만', '정도', '점점', '내리막']"
2023년 6월 22일,토스 친구 포인트 기능 활용 후 유튜브 동영상이 재생이 안되거나 말도 안되게 버벅거리네요 빨리좀 고쳐주세요,1,2023년,토스 친구 포인트 기능 활용 후 유튜브 동영상이 재생이 안되거나 말도 안되게 버벅거리네요 빨리좀 고쳐주세요,"['친구', '포인트', '활용', '유튜브', '동영상', '재생', '거나', '버벅', '거리', '리좀']"
2023년 6월 29일,kb앱 쓰다가 이거 쓰니 속이 편안 >>> 23/06/29 혜택 탭에 동영상 광고는 누구 아이디어인지 최악임 최소한 on/off 설정 정도는 추가 했어야함,1,2023년,KB앱 쓰다가 이거 쓰니 속이 편안 혜택 탭에 동영상 광고는 누구 아이디어인지 최악임 최소한 ON OFF 설정 정도는 추가 했어야함,"['편안', '혜택', '동영상', '광고', '누구', '아이디어', '인지', '최악', '최소한', '설정', '정도']"
2023년 6월 30일,행운퀴즈 알림이 예전엔 있었는데 사라지니까 불편합니다 다시 생겼으면 좋겠습니다 다른 건 다 알림 있는데 왜 이것만 없는지 알 수가 없네요,3,2023년,행운퀴즈 알림이 예전엔 있었는데 사라지니까 불편합니다 다시 생겼으면 좋겠습니다 다른 건 다 알림 있는데 왜 이것만 없는지 알 수가 없네요,"['행운', '퀴즈', '알림', '사라', '지니', '불편', '알림', '수가']"
2023년 7월 10일,며칠째 급식 확인 기능이 점검중이라고 뜹니다 다른건 확인을 안해봐서 전체가 그런건진 모르겠네요.,3,2023년,며칠째 급식 확인 기능이 점검중이라고 뜹니다 다른건 확인을 안해봐서 전체가 그런건진 모르겠네요,"['며칠', '급식', '점검', '중이', '안해', '전체']"
2023년 6월 7일,업데이트 이후 쓸데없는 광고 서비스 영상 나오는데 서비스랑 혜택 필요없으니 영상광고 안나오게 해주세요 광고 나오는거 상당히 거슬립니다,1,2023년,업데이트 이후 쓸데없는 광고 서비스 영상 나오는데 서비스랑 혜택 필요없으니 영상광고 안나오게 해주세요 광고 나오는거 상당히 거슬립니다,"['업데이트', '이후', '광고', '서비스', '영상', '서비스', '혜택', '필요', '영상', '광고', '광고', '상당', '슬립']"
2023년 6월 5일,아니 본인인증하고 보호자인증 받았는데 계속 정보가 틀렸다고 뜹니다. 분명 생년월일 6자리 뒷자리 전화번호 이름도 정확히 적었는데 계속 저의 정보가 틀렸다고 뜨네요.,1,2023년,아니 본인인증하고 보호자인증 받았는데 계속 정보가 틀렸다고 뜹니다 분명 생년월일 자리 뒷자리 전화번호 이름도 정확히 적었는데 계속 저의 정보가 틀렸다고 뜨네요,"['본인인증', '보호자', '인증', '정보', '분명', '생년', '월일', '자리', '자리', '전화번호', '이름', '정확', '정보']"
2023년 6월 25일,다 좋은데 다른 사람들은 다 할수있는 교통카드 기능이 저는 업데이트를 계속 해도 안돼서 1달째 못하고있습니다,3,2023년,다 좋은데 다른 사람들은 다 할수있는 교통카드 기능이 저는 업데이트를 계속 해도 안돼서 달째 못하고있습니다,"['사람', '교통카드', '업데이트']"
2023년 7월 23일,앱이 장애같아서 부숴버리고싶네요 토스아이디ㅡ계좌 연결 5번짼데 연결완료됐어용~ 해놓고 계속 연결이 필요하다고 뜸ㅋㅋㅋㅋ,1,2023년,앱이 장애같아서 부숴버리고싶네요 토스아이디 계좌 연결 번짼데 연결완료됐어용 해놓고 계속 연결이 필요하다고 뜸,"['장애', '부숴', '아이디', '계좌', '연결', '연결', '완료', '연결', '요하']"
2023년 6월 4일,별하나도 아깝네요 자동재생 동영상 광고라니 월초에 데이터 반이날아갔는데 원인이 이거 때문이었네요ㅡㅡ,1,2023년,별하나도 아깝네요 자동재생 동영상 광고라니 월초에 데이터 반이날아갔는데 원인이 이거 때문이었네요,"['별하나', '자동', '재생', '동영상', '고라니', '월초', '데이터', '원인', '었네']"
2023년 6월 16일,데이터 환경에서 영상 광고 다짜고짜 틀지 않고 설정할 수 있도록 해주세야 영상광고를 아예 빼던가,2,2023년,데이터 환경에서 영상 광고 다짜고짜 틀지 않고 설정할 수 있도록 해주세야 영상광고를 아예 빼던가,"['데이터', '환경', '영상', '광고', '다짜고짜', '설정', '도록', '영상', '광고']"
2023년 7월 27일,갑자기 시작화면에서 모든창이 검은화면에서 넘어가질 않는데 쓰질못하겠네요..,1,2023년,갑자기 시작화면에서 모든창이 검은화면에서 넘어가질 않는데 쓰질못하겠네요,"['시작', '화면', '모든', '화면']"
2023년 7월 12일,진짜 토스 상담원들 통화도 안되고 상담할때 안내 방송도 너무 길고 빨리빨리 해결 못하는게 진짜 답답함 일처리도 너무 느리고 광고도 너무 많이뜸,1,2023년,진짜 토스 상담원들 통화도 안되고 상담할때 안내 방송도 너무 길고 빨리빨리 해결 못하는게 진짜 답답함 일처리도 너무 느리고 광고도 너무 많이뜸,"['상담', '통화', '상담', '안내', '방송', '해결', '처리', '광고']"
2023년 7월 18일,업데이트 한 후에는 없던 광고가 뜨고 엄청 느려지네요. 안할걸 그랬습니다.,1,2023년,업데이트 한 후에는 없던 광고가 뜨고 엄청 느려지네요 안할걸 그랬습니다,"['업데이트', '광고', '지네']"
2023년 6월 2일,작년부터 사용잘하고 있는데 이번에 업데이트하니 광고가 너무 심해요 이전버전으로 다운받을수 있는 방법 알려주세요ㅜㅜ,1,2023년,작년부터 사용잘하고 있는데 이번에 업데이트하니 광고가 너무 심해요 이전버전으로 다운받을수 있는 방법 알려주세요,"['작년', '부터', '이번', '업데이트', '광고', '심해', '이전', '버전', '다운', '방법']"
2023년 7월 10일,토스 동영상 광고 때문에 서민은 사용이 어려워 졌네요 데이터 사용량이 과다소모되니 득보다 실이 더 크다,1,2023년,토스 동영상 광고 때문에 서민은 사용이 어려워 졌네요 데이터 사용량이 과다소모되니 득보다 실이 더 크다,"['동영상', '광고', '서민', '데이터', '용량', '다소', '모되']"
2023년 7월 28일,동영상봐야하는거좀없애주세요너무재미없어요종료를눌려도안꺼지는게있어서그래요동영상봐야하는거개선해주던지없애던지해주세요너무재미도없고너무별로고최악엡이네요그리고시간마다동영상보는거는5시에서6시까지로줄이던가해주세요--,1,2023년,동영상봐야하는거좀없애주세요너무재미없어요종료를눌려도안꺼지는게있어서그래요동영상봐야하는거개선해주던지없애던지해주세요너무재미도없고너무별로고최악엡이네요그리고시간마다동영상보는거는 시에서 시까지로줄이던가해주세요,"['동영상', '무재', '종료', '눌려', '도안', '동영상', '개선', '지해', '무재', '미도', '로고', '최악', '고시', '마다', '동영상', '가해']"
2023년 7월 1일,A33 인데 토스 함께 걷기에서 아무리 해도 주위에 친구가 뜨지를 않습니다. 같은 버그가 계속 나오는 거 같은데 해결 해주세요!!,1,2023년,A 인데 토스 함께 걷기에서 아무리 해도 주위에 친구가 뜨지를 않습니다 같은 버그가 계속 나오는 거 같은데 해결 해주세요,"['걷기', '주위', '친구', '버그', '해결']"
2023년 6월 1일,갑자기 동영상 광고는 에바 같아요.. 아무 혜택도 없고 동의도 없고 막무가내식,1,2023년,갑자기 동영상 광고는 에바 같아요 아무 혜택도 없고 동의도 없고 막무가내식,"['동영상', '광고', '에바', '혜택', '동의', '막무가내']"
2023년 9월 15일,초5인데 로그인하려고하는데 너무 복잡해요 가족관계 증명서가 필요하다고 하지를않나 뭐가 뭔지 이해를 못하겠어요 로그인을 편리하게 할수있도록 바꿔주세요..ㅠ😭,1,2023년,초 인데 로그인하려고하는데 너무 복잡해요 가족관계 증명서가 필요하다고 하지를않나 뭐가 뭔지 이해를 못하겠어요 로그인을 편리하게 할수있도록 바꿔주세요,"['로그인', '고하', '가족', '관계', '증명서', '요하', '로그인', '리하', '도록']"
2023년 9월 19일,"각 계좌별, 카드별 거래내역 연동이 잘 안되네요....ㅠㅠㅠ",1,2023년,각 계좌별 카드별 거래내역 연동이 잘 안되네요,"['계좌', '카드', '거래', '연동']"
2023년 9월 13일,교통카두 점검을 4일동안 하는게 맞나요? 점검 끝나도 계속 오류나서 매일 지각하네요,1,2023년,교통카두 점검을 일동안 하는게 맞나요 점검 끝나도 계속 오류나서 매일 지각하네요,"['교통', '점검', '일동', '점검', '오류', '매일', '각하']"
2023년 8월 4일,이거 연락처 쪽이 렉이 걸렸는지 다사라져버렸는데 원래 이런거라고 하기엔 초반에는 이러지 않았거든요 그리고 연락처 이름을 써봐도 안뜨더군요 이러면 송금이 굉장히 불편한데 말이죠,3,2023년,이거 연락처 쪽이 렉이 걸렸는지 다사라져버렸는데 원래 이런거라고 하기엔 초반에는 이러지 않았거든요 그리고 연락처 이름을 써봐도 안뜨더군요 이러면 송금이 굉장히 불편한데 말이죠,"['연락처', '다사', '원래', '초반', '연락처', '이름', '송금', '불편']"
2023년 7월 19일,라이브 알림도 인오고 뜨지도 않아요 할때마다 재부팅하거나 업뎃해도 동일해서 짜증나네요 ㅠㅠ,1,2023년,라이브 알림도 인오고 뜨지도 않아요 할때마다 재부팅하거나 업뎃해도 동일해서 짜증나네요,"['라이브', '알림', '마다', '재부팅', '거나', '업뎃', '동일', '짜증']"
2023년 10월 22일,배가불렀군요ㅎ 업뎃될때마다 슬슬망할조짐이ㅋㅋ,1,2023년,배가불렀군요 업뎃될때마다 슬슬망할조짐이,"['가불', '렀군', '업뎃될때', '마다', '슬슬', '조짐']"
2023년 8월 24일,광고 생긴 후로 램 무지막지하게 퍼먹음 게임도 아닌데 램을 뭐이리 먹는지,1,2023년,광고 생긴 후로 램 무지막지하게 퍼먹음 게임도 아닌데 램을 뭐이리 먹는지,"['광고', '무지막지', '먹음', '게임']"
2023년 7월 4일,앱안에 퀴즈 정답 똑바로좀합시다 몇푼안되지만 맞춰보겠다고 입력했는데 오답? 힌트에 있는거 보고 썼는데 오답이라고? 그딴 이벤트 그냥 버려 애초에 아닌거면 하질말자는 뜻이다 이렇게 불만을 들을빠에야,1,2023년,앱안에 퀴즈 정답 똑바로좀합시다 몇푼안되지만 맞춰보겠다고 입력했는데 오답 힌트에 있는거 보고 썼는데 오답이라고 그딴 이벤트 그냥 버려 애초에 아닌거면 하질말자는 뜻이다 이렇게 불만을 들을빠에야,"['앱안', '퀴즈', '정답', '똑바로', '입력', '힌트', '보고', '이벤트', '애초', '불만', '빠에야']"
2023년 8월 23일,"사용하다가 토스앱을 삭제했는데 스마트폰을 열거나 사용중에 수시로, 심지어 전화 통화 중에도 플레이스토어가 열리며 토스앱을 재설치하라고 함. 지긋지긋하네요. 왜 이렇게 만들었을까요? 악성코드처럼 만들었군요.",1,2023년,사용하다가 토스앱을 삭제했는데 스마트폰을 열거나 사용중에 수시로 심지어 전화 통화 중에도 플레이스토어가 열리며 토스앱을 재설치하라고 함 지긋지긋하네요 왜 이렇게 만들었을까요 악성코드처럼 만들었군요,"['스마트폰', '열거', '수시', '심지어', '전화', '통화', '플레이스토어', '설치', '지긋지긋', '악성코드', '처럼']"
2023년 8월 25일,저장공간도 괜찮고 와이파이도 괜찮은데 업데이트가 안 됨. 2번 이상 시도 해 뵈도 안 됨. 고쳐주시길 바랍니다. 캐시 삭제도 해 보고 리뷰를 단 거였습니다. 지금은 해결 됬습니다.,3,2023년,저장공간도 괜찮고 와이파이도 괜찮은데 업데이트가 안 됨 번 이상 시도 해 뵈도 안 됨 고쳐주시길 바랍니다 캐시 삭제도 해 보고 리뷰를 단 거였습니다 지금은 해결 됬습니다,"['저장', '공간', '와이파이', '업데이트', '이상', '캐시', '보고', '리뷰', '해결']"
2023년 7월 23일,잘쓰고 있었는ㄴ데 몇일전부터 로딩이 안되더니 지금은 지웠다 깔아도 앱이 안들어가집니다..,2,2023년,잘쓰고 있었는 데 몇일전부터 로딩이 안되더니 지금은 지웠다 깔아도 앱이 안들어가집니다,"['일전', '부터', '로딩', '가집']"
2023년 7월 29일,아니 최근업데이트되고 주식이랑왜이렇게 로딩이 길어졌어요? 아예로딩이안되네 하..뭘건드린거야 주말에,1,2023년,아니 최근업데이트되고 주식이랑왜이렇게 로딩이 길어졌어요 아예로딩이안되네 하 뭘건드린거야 주말에,"['최근', '업데이트', '주식', '로딩', '로딩', '주말']"
2023년 5월 24일,토스 주식앱도 다른 주식앱들처럼 차트보면서 도히에 매도 매수 할수있으면 좋겠습니다... 상당히 불편,3,2023년,토스 주식앱도 다른 주식앱들처럼 차트보면서 도히에 매도 매수 할수있으면 좋겠습니다 상당히 불편,"['주식', '주식', '처럼', '차트', '도히', '매도', '매수', '상당', '불편']"
2023년 7월 23일,업뎃 내용에 최적화니 성능개선이니 적혀있길래 오랜만에 업데이트 했더니 역시나 광고만 늘어남 ㅋㅋ,1,2023년,업뎃 내용에 최적화니 성능개선이니 적혀있길래 오랜만에 업데이트 했더니 역시나 광고만 늘어남,"['업뎃', '내용', '최적화', '성능', '개선', '오랜만', '업데이트', '역시', '광고']"
2023년 10월 22일,토스 점점 실망스럽습니다 전설의 산삼 만나기도 힘들고 포인트 받는 재미로 만보달성을 하는데 타어플보다 포인트혜택이 점점 줄어드네요 그냥 10원 포인트를 주시지 전설의 산삼을 왜 주시나요? 20개씩이나 모아야하고 그냥 당일만 적용되는것을 왜하시는지 의문이고 실망스럽네요,1,2023년,토스 점점 실망스럽습니다 전설의 산삼 만나기도 힘들고 포인트 받는 재미로 만보달성을 하는데 타어플보다 포인트혜택이 점점 줄어드네요 그냥 원 포인트를 주시지 전설의 산삼을 왜 주시나요 개씩이나 모아야하고 그냥 당일만 적용되는것을 왜하시는지 의문이고 실망스럽네요,"['점점', '실망', '전설', '산삼', '나기', '포인트', '재미', '달성', '어플', '포인트', '혜택', '점점', '포인트', '전설', '산삼', '이나', '아야', '당일', '적용', '의문', '실망']"
2023년 5월 14일,좋은 앱인데 업데이트 하실때 쓸모없는건 빼고 업데이트 하세요 저장공간이 아프다네여.,3,2023년,좋은 앱인데 업데이트 하실때 쓸모없는건 빼고 업데이트 하세요 저장공간이 아프다네여,"['업데이트', '쓸모', '업데이트', '저장', '공간']"
2023년 10월 27일,홈화면 ui 다시 돌려줘요 요정 얘 뭔데요 더 보기 힘들어짐,2,2023년,홈화면 UI 다시 돌려줘요 요정 얘 뭔데요 더 보기 힘들어짐,"['화면', '요정']"
2023년 10월 9일,잘 쓰고 있긴 한데 버스카드 충전이 잘 안되고 와이파이가 없으면 충전이 안됩니다 이거 진짜 너무 불편하고 집 와파는 충전이 잘되는데 버스나 카페 이런곳에 와이파이가 있어도 몇십분은 기다려야 충전이 됩니다 제발 좀 고쳐주세요,3,2023년,잘 쓰고 있긴 한데 버스카드 충전이 잘 안되고 와이파이가 없으면 충전이 안됩니다 이거 진짜 너무 불편하고 집 와파는 충전이 잘되는데 버스나 카페 이런곳에 와이파이가 있어도 몇십분은 기다려야 충전이 됩니다 제발 좀 고쳐주세요,"['버스', '카드', '충전', '와이파이', '충전', '불편', '충전', '버스', '카페', '와이파이', '어도', '십분', '충전', '제발']"
2023년 7월 23일,"포인트 모으려고 터치 하기만하면 튕겨지고, 앱이 닫겨버리면서 계속 비번 넣고 무한반복",2,2023년,포인트 모으려고 터치 하기만하면 튕겨지고 앱이 닫겨버리면서 계속 비번 넣고 무한반복,"['포인트', '터치', '만하', '튕겨', '지고', '비번', '무한', '반복']"
2023년 9월 19일,업뎃도 안되는데 팝업만 계속 뜨는구나,1,2023년,업뎃도 안되는데 팝업만 계속 뜨는구나,"['업뎃', '팝업', '구나']"
2023년 7월 24일,안녕하세요! 제가 한국포스증권을 일요일날에 가입을 했는데 자산 추가하려 등록하려고 하는데 한국포스증권 회원이 아니라고 뜨더라구요! 신속하게 부탁드립니다!,1,2023년,안녕하세요 제가 한국포스증권을 일요일날에 가입을 했는데 자산 추가하려 등록하려고 하는데 한국포스증권 회원이 아니라고 뜨더라구요 신속하게 부탁드립니다,"['안녕', '한국', '포스', '증권', '일요일', '가입', '등록', '한국', '포스', '증권', '회원', '신속', '부탁', '드립']"
2023년 6월 4일,만성 적자인건 알고 있었지만 그렇다고 영상광고는 최악이네요. 토스 대체제 찾아 떠날 때가 된 듯,1,2023년,만성 적자인건 알고 있었지만 그렇다고 영상광고는 최악이네요 토스 대체제 찾아 떠날 때가 된 듯,"['만성', '적자', '영상', '광고', '최악', '대체']"
2023년 8월 4일,라이브있어서 그나마 토스에서 돈 모아지는건데 슬슬 오케이 캐시백의 길을 따라가시는것 같네요?? 됐어요 안합니다 그동안 감사했습니다,1,2023년,라이브있어서 그나마 토스에서 돈 모아지는건데 슬슬 오케이 캐시백의 길을 따라가시는것 같네요 됐어요 안합니다 그동안 감사했습니다,"['라이브', '그나', '아지', '슬슬', '오케이', '캐시', '백의', '라가시', '그동안', '감사']"
2023년 5월 26일,토스포인트 출금할때 왜 인증서가 필요한지 모르겠네요.포인트 출금시 인증서없이 출금가능했으면 합니다.,1,2023년,토스포인트 출금할때 왜 인증서가 필요한지 모르겠네요 포인트 출금시 인증서없이 출금가능했으면 합니다,"['포인트', '출금', '인증서', '필요', '한지', '포인트', '출금', '인증서', '출금']"
2023년 6월 2일,동영상 광고 기준이 뭐죠. 최신버전인데 한쪽은 있고 한쪽은 없고...ㅡㅡ,2,2023년,동영상 광고 기준이 뭐죠 최신버전인데 한쪽은 있고 한쪽은 없고,"['동영상', '광고', '기준', '최신', '버전', '한쪽', '한쪽']"
2023년 7월 9일,도대체 나이스 점검은 언제까지 하는겁니까? 지금 몇주가 지났는데도 계속 하고있어서 급식을 못보네요... 이럴거면 아예 기능을 없애고 말지 뭐하러 있습니까,3,2023년,도대체 나이스 점검은 언제까지 하는겁니까 지금 몇주가 지났는데도 계속 하고있어서 급식을 못보네요 이럴거면 아예 기능을 없애고 말지 뭐하러 있습니까,"['나이스', '점검', '언제', '주가', '급식']"
2023년 8월 2일,토스오류 너무많이 남 ㅡㅡ 주식시작 이앱으로시작한거 너무후회,1,2023년,토스오류 너무많이 남 주식시작 이앱으로시작한거 너무후회,"['오류', '주식', '시작', '시작', '무후']"
2023년 6월 28일,12세 사용자 입니다. 카드를 재 발급 하고 나니 갑작이 교통카드 충천이 앱 에서 안 되기 시작했습니다. 분명 처음에 발급된 카드는 앱 으로 교통카드 충천이 가능했는데 왜 그런 건가요?,3,2023년,세 사용자 입니다 카드를 재 발급 하고 나니 갑작이 교통카드 충천이 앱 에서 안 되기 시작했습니다 분명 처음에 발급된 카드는 앱 으로 교통카드 충천이 가능했는데 왜 그런 건가요,"['사용자', '카드', '발급', '나니', '갑작', '교통카드', '충천', '시작', '분명', '처음', '발급', '카드', '교통카드', '충천']"
2023년 9월 7일,토스가 갑자기 로그인하라고하고 갑자기안되니불편하네요 짜증나서 못하겟네요,1,2023년,토스가 갑자기 로그인하라고하고 갑자기안되니불편하네요 짜증나서 못하겟네요,"['로그인', '불편', '짜증']"
2023년 5월 6일,도움을 주시라고 별점 낮게 표현했어요. 앱을 누르면 튕겨서 접속 불가입니다. 혹시나 버전을 살펴도 최신인데 방법은요? 알려주세요,2,2023년,도움을 주시라고 별점 낮게 표현했어요 앱을 누르면 튕겨서 접속 불가입니다 혹시나 버전을 살펴도 최신인데 방법은요 알려주세요,"['도움', '표현', '튕겨', '접속', '가입', '버전', '최신', '방법']"
2023년 8월 27일,업데이트 절대 하지 마세요 포인트 2배 3배 주던 것이 사라집니다,1,2023년,업데이트 절대 하지 마세요 포인트 배 배 주던 것이 사라집니다,"['업데이트', '절대', '포인트', '사라']"
2023년 6월 28일,금융 어플에서 광고영상이 강제로 재생되는게 상당히 불쾌하네요.. 업데이트 이전 버전으로 돌리는거 불가능할까요?,1,2023년,금융 어플에서 광고영상이 강제로 재생되는게 상당히 불쾌하네요 업데이트 이전 버전으로 돌리는거 불가능할까요,"['금융', '어플', '고영상', '강제', '재생', '상당', '불쾌', '업데이트', '이전', '버전', '불가능']"
2023년 9월 19일,주식창이 엉망이에요. 늦는건 고사하고 챠트도 안뜨고.. 믿다가 눈뜨고 코베이겠네,3,2023년,주식창이 엉망이에요 늦는건 고사하고 챠트도 안뜨고 믿다가 눈뜨고 코베이겠네,"['주식창', '엉망', '고사하고', '챠트', '코베']"
2023년 7월 25일,혜택 메뉴들어가는거 까지는 되는데 그다음 뭘클릭해도 화면이 안나와요 왜이런거죠 업데이트도 했는데,3,2023년,혜택 메뉴들어가는거 까지는 되는데 그다음 뭘클릭해도 화면이 안나와요 왜이런거죠 업데이트도 했는데,"['혜택', '메뉴', '그다음', '클릭', '화면', '업데이트']"
2023년 8월 21일,수시로 업데이트로 오류도 더 늘어남ㅡㅡ^ 킹왕짱받음ㅡㅡㅡㅡ^,1,2023년,수시로 업데이트로 오류도 더 늘어남 킹왕짱받음,"['수시', '업데이트', '오류', '킹왕짱']"
2023년 9월 2일,주민등록 번호로 보호자 인증을 하는게 이해가 안됍니다. 아무리 많은 사람이 이용해도 뒷자리를 쓰라는건 좀 아니지 않나요??,1,2023년,주민등록 번호로 보호자 인증을 하는게 이해가 안됍니다 아무리 많은 사람이 이용해도 뒷자리를 쓰라는건 좀 아니지 않나요,"['주민등록', '번호', '보호자', '인증', '사람', '용해도', '자리', '니지']"
2023년 8월 21일,- 평가 (0.3점) 최악의 경험. 로그인 조차 제대로 되지 않음. ( 10번 켜면 한번 로그인 될까말까임. ) 지금껏 써온 금용앱중 가장 사용중 앱 종료현상이 자주 일어남. - 사용환경 기종 : S21 버전 : Android 13 ( One UI 5 사용중 ),1,2023년,평가 점 최악의 경험 로그인 조차 제대로 되지 않음 번 켜면 한번 로그인 될까말까임 지금껏 써온 금용앱중 가장 사용중 앱 종료현상이 자주 일어남 사용환경 기종 S 버전 ANDROID ONE UI 사용중,"['평가', '최악', '경험', '로그인', '조차', '제대로', '로그인', '지금껏', '금용앱', '가장', '종료', '현상', '자주', '일어', '환경', '버전']"
2023년 8월 19일,버그가 너무많음. 토스가 응답하지 않음 이라고 나옴,1,2023년,버그가 너무많음 토스가 응답하지 않음 이라고 나옴,"['버그', '응답']"
2023년 6월 3일,"업데이트하고, 행운복권의 3가지 중 한가지 고르는 거에서 터치가 안되요",2,2023년,업데이트하고 행운복권의 가지 중 한가지 고르는 거에서 터치가 안되요,"['업데이트', '행운', '복권', '가지', '한가지', '터치']"
2023년 10월 17일,점점 포인트 받는게 너무 많이 줄여들어 실망스럽습니다.. 광고보기도 여러개 있을경우 금방 끝나버리고.. 열심히 걸어서 만보 걷기도. 지정장소에서 받는것도 없애고..친구만나 포인트 받는것도 줄고.. 앞으로 더 안좋아 질꺼 같아요..,1,2023년,점점 포인트 받는게 너무 많이 줄여들어 실망스럽습니다 광고보기도 여러개 있을경우 금방 끝나버리고 열심히 걸어서 만보 걷기도 지정장소에서 받는것도 없애고 친구만나 포인트 받는것도 줄고 앞으로 더 안좋아 질꺼 같아요,"['점점', '포인트', '실망', '광고', '여러', '금방', '열심', '걷기', '지정', '장소', '친구', '포인트']"
2023년 7월 20일,업데이트하고 농협은 연동도 잘 안되네 ㅋㅋㅋ 느리기만하면 그러려니하겠는데 해지표시가 뜨네ㅋㅋㅋㅋㅋㅋㅋ,1,2023년,업데이트하고 농협은 연동도 잘 안되네 느리기만하면 그러려니하겠는데 해지표시가 뜨네,"['업데이트', '농협', '연동', '리기', '만하', '해지', '표시']"
2023년 9월 28일,"아니 왜 토스 통장이 있는데 이번 추석 복주머니때 받은 2800원, 저는 통장을 개설할수 없다하고 돈도 안들어오죠? (수정 : 아니 그러면 어차피 제 통장이 안될 걸 아시면서도 그냥 계속 진행하다가 돈을 통장에 넣을때서야 못만든다고 하는거잖아요.. 그럴꺼면 그냥 애초에 나이제한 되는 분들은 참여를 못하게 막으셨어야지요..)",1,2023년,아니 왜 토스 통장이 있는데 이번 추석 복주머니때 받은 원 저는 통장을 개설할수 없다하고 돈도 안들어오죠 수정 아니 그러면 어차피 제 통장이 안될 걸 아시면서도 그냥 계속 진행하다가 돈을 통장에 넣을때서야 못만든다고 하는거잖아요 그럴꺼면 그냥 애초에 나이제한 되는 분들은 참여를 못하게 막으셨어야지요,"['통장', '이번', '추석', '주머니', '통장', '개설', '수정', '어차피', '통장', '아시', '진행', '통장', '애초', '나이', '제한', '참여']"
2023년 8월 23일,라방 무슨 시작하고 2분만에 끝이네요ㅋㅋㅋㅋㅋ이럴거면 서비스 왜 하는지,1,2023년,라방 무슨 시작하고 분만에 끝이네요 이럴거면 서비스 왜 하는지,"['시작', '분만', '서비스']"
2023년 10월 25일,"토스 어플 설치하자마자 국제발신으로 카드발급됐다고 스팸문자오는데 여태껏 이런 연락 받은적 한번도 없는데 가입하자마자 개인정보가 유출된건가요 모든카드사, 은행등 신용을 관리하는 어플인데 신뢰도가 확떨어지네요",1,2023년,토스 어플 설치하자마자 국제발신으로 카드발급됐다고 스팸문자오는데 여태껏 이런 연락 받은적 한번도 없는데 가입하자마자 개인정보가 유출된건가요 모든카드사 은행등 신용을 관리하는 어플인데 신뢰도가 확떨어지네요,"['어플', '치하', '자마자', '국제', '발신', '카드', '발급', '스팸문자', '여태껏', '연락', '입하', '자마자', '개인정보', '유출', '모든', '카드', '신용', '리하', '어플', '신뢰', '지네']"
2023년 5월 5일,모의주식을 실행시 로드가 지연되고 문자랑 화면이 계속 깨지네요,1,2023년,모의주식을 실행시 로드가 지연되고 문자랑 화면이 계속 깨지네요,"['모의', '주식', '실행', '로드', '지연', '문자', '화면', '지네']"
2023년 6월 28일,좋았는데 갑자기 카드를 새로 발급 받고 나서부터 교통카드가 이용이 안됩니다 전에 있던 카드에는 됬었는데 왜그런지 알려주실수있나요,3,2023년,좋았는데 갑자기 카드를 새로 발급 받고 나서부터 교통카드가 이용이 안됩니다 전에 있던 카드에는 됬었는데 왜그런지 알려주실수있나요,"['카드', '발급', '서부', '교통카드', '카드', '실수']"
2023년 9월 6일,토스 피드보고 포인트받기 관련 건의 하나 합니다. 전국적으로 말고 gps기반으로 특정지역에서만 피드 보게 할 수 있으면 좋겠습니다 가게 광고 같은거 올리기 좋을 듯 싶어요. 전국적으로 광고하기는 좀 그러하니.,3,2023년,토스 피드보고 포인트받기 관련 건의 하나 합니다 전국적으로 말고 GPS기반으로 특정지역에서만 피드 보게 할 수 있으면 좋겠습니다 가게 광고 같은거 올리기 좋을 듯 싶어요 전국적으로 광고하기는 좀 그러하니,"['피드', '보고', '포인트', '관련', '건의', '국적', '기반', '특정', '지역', '피드', '가게', '광고', '리기', '국적', '광고', '러하']"
2023년 6월 30일,아니 지금 버스가 급한데 교통카드 충전을 눌렀는데 계속 검은화면만 뜨잖아요 진짜 도랏어여?진짜 중요한건데 고소합니다ㅎ,1,2023년,아니 지금 버스가 급한데 교통카드 충전을 눌렀는데 계속 검은화면만 뜨잖아요 진짜 도랏어여 진짜 중요한건데 고소합니다,"['버스', '교통카드', '충전', '은화', '도랏', '중요', '고소']"
