날짜,리뷰,별점,month,리뷰1,리뷰2
2021년 12월 29일,돈이 많이있었는데 3자가다가져갔다오 제발 내도 혜택좀보자요,5,2021년,돈이 많이있었는데 자가다가져갔다오 제발 내도 혜택좀보자요,"['가다가', '다오', '제발', '혜택']"
2021년 1월 26일,당첨~500원 감사히 잘 쓸께요.,5,2021년,당첨 원 감사히 잘 쓸께요,"['당첨', '감사']"
2021년 4월 13일,간편해서 너무좋아요ㅎ,5,2021년,간편해서 너무좋아요,['간편']
2020년 4월 10일,가입 할려는데 인증번호가 자꾸 틀리답니다,1,2020년,가입 할려는데 인증번호가 자꾸 틀리답니다,"['가입', '인증번호']"
2021년 10월 11일,앱에서 홈화면 사용하지 않게 해주세요,1,2021년,앱에서 홈화면 사용하지 않게 해주세요,['화면']
2021년 1월 5일,편하게 잘 쓰고 있어요,4,2021년,편하게 잘 쓰고 있어요,[]
2019년 8월 28일,청구서가 어제부터 안 들어가지고 튕김,1,2019년,청구서가 어제부터 안 들어가지고 튕김,"['청구', '어제', '부터', '지고', '튕김']"
2020년 11월 11일,알모으기 리워드 받을려고 일부러 카카오페이로 결제했는데 아무것도 안뜸,1,2020년,알모으기 리워드 받을려고 일부러 카카오페이로 결제했는데 아무것도 안뜸,"['워드', '일부러', '결제']"
2021년 1월 5일,"진짜로 당첨되네요? 1,2등은 아니지만요 3등도 아니에요",5,2021년,진짜로 당첨되네요 등은 아니지만요 등도 아니에요,"['당첨', '니지', '만요']"
2020년 11월 28일,이미 로그인 되잇다고 못쓴다는데 어찌함?,1,2020년,이미 로그인 되잇다고 못쓴다는데 어찌함,"['로그인', '어찌']"
2020년 12월 3일,아 휴면계정 복구 좀 하자고,1,2020년,아 휴면계정 복구 좀 하자고,"['휴면', '계정', '복구', '하자']"
2023년 3월 31일,자산에서 네이버페이포인트는 뜨게 못하나요? 다른 관리 어플은 되던데,4,2023년,자산에서 네이버페이포인트는 뜨게 못하나요 다른 관리 어플은 되던데,"['포인트', '관리', '어플', '던데']"
2021년 3월 9일,유용하게 잘쓰고 있습니다,4,2021년,유용하게 잘쓰고 있습니다,['유용']
2021년 4월 4일,편리함의 습관,4,2021년,편리함의 습관,"['편리', '습관']"
2023년 4월 30일,아니 ㅡㅡ 탈퇴도 못하고 새로 가입도 못하고 이게 뭐임????? 진짜 개빡치네....,1,2023년,아니 탈퇴도 못하고 새로 가입도 못하고 이게 뭐임 진짜 개빡치네,"['탈퇴', '가입', '뭐임']"
2020년 12월 6일,카카오페이 사용하면서 사는 재미가 생겼어요,5,2020년,카카오페이 사용하면서 사는 재미가 생겼어요,['재미']
2019년 5월 30일,드디어 나왔군요 한번 믿고 자~알 써볼께요 실망시키지 말아주세요~~^^♡,5,2019년,드디어 나왔군요 한번 믿고 자 알 써볼께요 실망시키지 말아주세요,"['드디어', '실망', '아주']"
2022년 7월 4일,제발 신용정보 변동 알림 좀 어떻게 끄는지 알려주세요 (플러스친구),1,2022년,제발 신용정보 변동 알림 좀 어떻게 끄는지 알려주세요 플러스친구,"['제발', '신용정보', '변동', '알림', '플러스', '친구']"
2022년 1월 4일,경영진 분들 돈 먹튀로 돈 많이 벌었나요? 개미는 님들 때문에 죽습니다...,1,2022년,경영진 분들 돈 먹튀로 돈 많이 벌었나요 개미는 님들 때문에 죽습니다,"['경영', '먹튀', '개미', '님들']"
2021년 6월 23일,내 지출 조회 공동인증서 사용해서 하려 했지만 안됬음,1,2021년,내 지출 조회 공동인증서 사용해서 하려 했지만 안됬음,"['지출', '조회', '공동', '인증서']"
2022년 9월 30일,총 자산 금액이 누락되어 보입니다 예금계좌 탭으로 들어가야 총 금액이 다 보여요 중간에 숫자하나가 누락되었네요,3,2022년,총 자산 금액이 누락되어 보입니다 예금계좌 탭으로 들어가야 총 금액이 다 보여요 중간에 숫자하나가 누락되었네요,"['금액', '누락', '예금', '계좌', '금액', '여요', '중간', '숫자', '누락']"
2022년 3월 13일,개빡치게 로그인 일도안돼서 행복하네요~^^ㅋㅋㅋㅋ😍,1,2022년,개빡치게 로그인 일도안돼서 행복하네요,"['로그인', '일도', '행복']"
2021년 5월 7일,오늘 가정의달 이모티콘과 함께 부모님께 돈 송금을 해드렸는데 재대로 송금이 되었나요? 받은사람 계좌 확인이 안되요 ㅠㅠ,1,2021년,오늘 가정의달 이모티콘과 함께 부모님께 돈 송금을 해드렸는데 재대로 송금이 되었나요 받은사람 계좌 확인이 안되요,"['오늘', '가정', '이모티콘', '부모님', '송금', '대로', '송금', '은사', '계좌']"
2020년 5월 21일,아니 왜 자동출금되요? 이거 돈다시 찾는법좀 알려주세요,3,2020년,아니 왜 자동출금되요 이거 돈다시 찾는법좀 알려주세요,"['자동', '출금', '법좀']"
2021년 8월 17일,와 지들이 오류 내놓구 난 상담을 1시간 기다렸는데 지들은 2분기다리고 내탓이러며 상담끊네 ㅋㅋㅋㅋ,1,2021년,와 지들이 오류 내놓구 난 상담을 시간 기다렸는데 지들은 분기다리고 내탓이러며 상담끊네,"['오류', '상담', '시간', '분기', '다리', '상담']"
2022년 9월 16일,매수매도 매물대가 안보이는데 주식을 어케합니까..,1,2022년,매수매도 매물대가 안보이는데 주식을 어케합니까,"['매수', '매도', '매물', '대가', '안보', '주식', '어케합']"
2020년 8월 5일,계속 다운로드 대기중 ㅎㆍㅎ몇시간째,1,2020년,계속 다운로드 대기중 ㆍ 몇시간째,"['다운로드', '대기', '시간']"
2021년 2월 16일,항상자주쓰는데좋네용,5,2021년,항상자주쓰는데좋네용,"['항상', '자주']"
2022년 4월 1일,주민등록증 아니면 운전면허증 으로 인증하라는데 청소년은 쓰지 말라는건가?,1,2022년,주민등록증 아니면 운전면허증 으로 인증하라는데 청소년은 쓰지 말라는건가,"['주민등록증', '운전면허증', '인증', '청소년']"
2020년 12월 16일,두번째 당첨인데 응근ㅍ기분좋아요,5,2020년,두번째 당첨인데 응근 기분좋아요,"['두번째', '당첨', '기분']"
2022년 7월 21일,공모주 알림 신청 기능 어디에있죠? 해지해야됩니다,1,2022년,공모주 알림 신청 기능 어디에있죠 해지해야됩니다,"['공모', '알림', '신청', '해지']"
2022년 4월 10일,아니 리뷰 삭제하지 마시고...ㅠ 고쳐달라구요😭😭 고쳐주세요 미성년자도 사용가능하게🤦‍♀️,5,2022년,아니 리뷰 삭제하지 마시고 고쳐달라구요 고쳐주세요 미성년자도 사용가능하게,"['리뷰', '제하', '달라', '미성년', '자도']"
2020년 10월 6일,탈퇴하고 싶은데 금액을 다 쓸때까지 탈퇴를 못한다고 하네요,1,2020년,탈퇴하고 싶은데 금액을 다 쓸때까지 탈퇴를 못한다고 하네요,"['탈퇴', '금액', '탈퇴']"
2021년 10월 14일,커피전문점인데요? 카카오페이. 가맹점은 어떻게 신청하나요?,5,2021년,커피전문점인데요 카카오페이 가맹점은 어떻게 신청하나요,"['커피전문점', '가맹', '신청']"
2020년 5월 29일,여기에서는 투자한 펀드 내역은 안보이네요. 되면 별 올림.,3,2020년,여기에서는 투자한 펀드 내역은 안보이네요 되면 별 올림,"['여기', '투자', '펀드', '안보']"
2023년 9월 13일,돈되는 정보 감사합니다.,5,2023년,돈되는 정보 감사합니다,"['정보', '감사']"
2022년 4월 21일,변덕심한 저를 고갹으로 받아 주셔서 고맙.......^^ 관계자분둘께 건강을 기원합니다,5,2022년,변덕심한 저를 고갹으로 받아 주셔서 고맙 관계자분둘께 건강을 기원합니다,"['변덕', '고갹', '관계자', '분둘', '건강', '기원']"
2021년 8월 2일,교통카드 페이지로 어떻게 들어가죠? 빨리 해결해주세요,2,2021년,교통카드 페이지로 어떻게 들어가죠 빨리 해결해주세요,"['교통카드', '페이지', '해결']"
2019년 10월 22일,너무 편하고 좋아요,5,2019년,너무 편하고 좋아요,[]
2022년 3월 10일,해지하고 싶은데 해지 어떻게 하는 지를 모르겟어요 도와주세요 ㅠㅠ,1,2022년,해지하고 싶은데 해지 어떻게 하는 지를 모르겟어요 도와주세요,"['해지', '해지']"
2019년 10월 18일,아니 왜 설치가안되요?? 무한 다운로드 대기중이에요 아놔;;,1,2019년,아니 왜 설치가안되요 무한 다운로드 대기중이에요 아놔,"['설치', '가안', '무한', '다운로드', '대기', '중이']"
2021년 2월 2일,완전좋아요 완전좋아,5,2021년,완전좋아요 완전좋아,"['완전', '완전']"
2020년 11월 11일,지금 펀드 창이 안 열리네요...수정부탁드립니다,1,2020년,지금 펀드 창이 안 열리네요 수정부탁드립니다,"['펀드', '수정', '부탁', '드립']"
2021년 2월 11일,몇번을 시도했는데 인증문자가 오지않네요,1,2021년,몇번을 시도했는데 인증문자가 오지않네요,"['인증', '문자', '오지']"
2019년 6월 17일,5.30이후류 업데이트없는데 카카오톡내에 페이랑 앱에서기능이랑 너무차이느는디 추가업뎃은 언제쯤 예정인가요??,5,2019년,이후류 업데이트없는데 카카오톡내에 페이랑 앱에서기능이랑 너무차이느는디 추가업뎃은 언제쯤 예정인가요,"['이후', '업데이트', '톡내', '서기', '능이', '차이', '업뎃', '언제', '예정']"
2022년 6월 30일,잘못돼서 다시 설치하려고 해요 가입삭제 해주세요,5,2022년,잘못돼서 다시 설치하려고 해요 가입삭제 해주세요,"['잘못', '치하', '가입']"
2021년 3월 16일,편하고 좋네요,5,2021년,편하고 좋네요,[]
2021년 5월 4일,카카오페이로 어제 gs마트 세일이라 쿠폰을썼다 유용하게 잘썼다,3,2021년,카카오페이로 어제 GS마트 세일이라 쿠폰을썼다 유용하게 잘썼다,"['어제', '마트', '쿠폰', '유용']"
2021년 1월 2일,안녕하세요 오늘은 제가 직접 보고 있어요 정말 많은 사람들이 모여 함께 하는 시간을 보내고 있습니다,5,2021년,안녕하세요 오늘은 제가 직접 보고 있어요 정말 많은 사람들이 모여 함께 하는 시간을 보내고 있습니다,"['안녕', '오늘', '직접', '보고', '사람', '시간']"
2021년 10월 8일,좋아요 ㅎㅎ 스벅 커피 맛있게 먹어요,5,2021년,좋아요 스벅 커피 맛있게 먹어요,"['스벅', '커피']"
2021년 9월 16일,궁금한거있어요 이걸로 결제해도 카카오뱅크 kb국민카드 할인혜택 받을 수 있나요?,4,2021년,궁금한거있어요 이걸로 결제해도 카카오뱅크 KB국민카드 할인혜택 받을 수 있나요,"['결제', '국민카드', '할인', '혜택']"
2023년 1월 12일,카카오 이 삐리리들아 장난하냐 한참 장 중인데 오류나고 하다하다 없는 계정이라고 뜨고 앱 지우고 다시 까는데 40분동안 은행점검시간이라 인증도 못하고 진짜 빌어 먹을 것들이네 아직도 정신 못 차렸냐 점검 좀 제대로 좀 해,1,2023년,카카오 이 삐리리들아 장난하냐 한참 장 중인데 오류나고 하다하다 없는 계정이라고 뜨고 앱 지우고 다시 까는데 분동안 은행점검시간이라 인증도 못하고 진짜 빌어 먹을 것들이네 아직도 정신 못 차렸냐 점검 좀 제대로 좀 해,"['리리', '난하', '한참', '중인', '오류', '계정', '지우', '분동', '점검', '시간', '인증', '빌어', '아직', '정신', '점검', '제대로']"
2021년 3월 9일,편안한 결제,5,2021년,편안한 결제,"['편안', '결제']"
2020년 7월 3일,만13세 이상까지 해주세요 생일선물로 카카오톡으로 돈을 받아도 나이제한때문에 돈을 못받고있습니다,2,2020년,만 세 이상까지 해주세요 생일선물로 카카오톡으로 돈을 받아도 나이제한때문에 돈을 못받고있습니다,"['이상', '생일', '선물', '나이', '제한']"
2019년 10월 23일,정말 편리하네요,5,2019년,정말 편리하네요,['리하']
2020년 10월 6일,만12세는 아직 사용 불가인거죠?? 몇세부터 되나요?,4,2020년,만 세는 아직 사용 불가인거죠 몇세부터 되나요,"['아직', '불가', '세부']"
2023년 5월 31일,"금융사고방지라고 좀따 확인하라고 입금명 이름 가려두면 시간제한잇는 네이버 공동인증서 인증은 어케하란거임.,,ㅈㅂ생각좀",1,2023년,금융사고방지라고 좀따 확인하라고 입금명 이름 가려두면 시간제한잇는 네이버 공동인증서 인증은 어케하란거임 생각좀,"['금융', '사고', '방지', '입금', '이름', '시간제', '공동', '인증서', '인증', '어케', '하란', '거임', '생각']"
2021년 1월 5일,사용하기 너무 편해요!,5,2021년,사용하기 너무 편해요,[]
2022년 9월 4일,워치용 카카오페이는 언제나오나요 만들생각이 없으신가요?,3,2022년,워치용 카카오페이는 언제나오나요 만들생각이 없으신가요,"['언제', '생각', '신가']"
2022년 4월 23일,미성년자는 카카오페이로 돈받을 때 본인확인 어떻게 하라는 거임?ㅋ 내가 운전면허가 있어 주민등록증이 있어? ㅗ 업데이트 개같이 해놨네 개가 아깝다,1,2022년,미성년자는 카카오페이로 돈받을 때 본인확인 어떻게 하라는 거임 내가 운전면허가 있어 주민등록증이 있어 업데이트 개같이 해놨네 개가 아깝다,"['미성년', '본인', '거임', '운전면허', '주민등록증', '업데이트']"
2021년 1월 12일,솔찬히 잘 쓰고 있어요,4,2021년,솔찬히 잘 쓰고 있어요,['솔찬']
2021년 4월 20일,무지 편하고 좋네요 ㅎㅎ,5,2021년,무지 편하고 좋네요,['무지']
2021년 7월 22일,qr코드 스캔 해서 결제 하려 하면 카카오 머니 이외에 선택 불가,1,2021년,QR코드 스캔 해서 결제 하려 하면 카카오 머니 이외에 선택 불가,"['코드', '스캔', '결제', '이외', '선택', '불가']"
2020년 8월 29일,카카오뱅크 계좌를 연결했는데.카카오뱅크 계좌만 연결되고 카드는 연결이 안되네요 왜이러는거죠??,1,2020년,카카오뱅크 계좌를 연결했는데 카카오뱅크 계좌만 연결되고 카드는 연결이 안되네요 왜이러는거죠,"['계좌', '연결', '계좌', '연결', '카드', '연결']"
2019년 7월 9일,카카오뱅크나 카카오페이를 사용하려하면 카카오계정이랑 달라서 못쓴다고하는데 어떻게해야되나요,1,2019년,카카오뱅크나 카카오페이를 사용하려하면 카카오계정이랑 달라서 못쓴다고하는데 어떻게해야되나요,"['계정', '달라', '고하']"
2020년 9월 24일,너무 너무 편해요,5,2020년,너무 너무 편해요,[]
2021년 5월 3일,걸스25 쿠폰을 왜 하필이면 지금 뿌리십니까? ㅋㅋㅋㅋㅋㅋㅋ 같이 골로 가실려고 그러시는지? 주의하세요^^,1,2021년,걸스 쿠폰을 왜 하필이면 지금 뿌리십니까 같이 골로 가실려고 그러시는지 주의하세요,"['걸스', '쿠폰', '하필', '이면', '뿌리', '골로', '러시', '주의']"
2022년 1월 19일,어제까지 되던 교통카드가 갑자기 안되는게 말이 됩니까?,1,2022년,어제까지 되던 교통카드가 갑자기 안되는게 말이 됩니까,"['어제', '교통카드']"
2022년 10월 17일,아직도 복구가 안되었나봄,1,2022년,아직도 복구가 안되었나봄,"['아직', '복구']"
2020년 4월 29일,주민번호 입력 자체가 안되는건 무슨 상황....?,1,2020년,주민번호 입력 자체가 안되는건 무슨 상황,"['주민', '번호', '입력', '상황']"
2021년 12월 15일,교통카드에충전해서 환불을 카카오로 하는데 수수료 500원을 왜?,1,2021년,교통카드에충전해서 환불을 카카오로 하는데 수수료 원을 왜,"['교통카드', '충전', '환불', '수수료']"
2022년 1월 22일,아니 왜 카카오페이 로그인이 안되는건가요 ㅆ 발 시키는 대로 다 했는데,1,2022년,아니 왜 카카오페이 로그인이 안되는건가요 발 시키는 대로 다 했는데,"['로그인', '대로']"
2020년 11월 28일,사용법이 어려워,1,2020년,사용법이 어려워,['용법']
2023년 9월 12일,재미있어요^^,5,2023년,재미있어요,['재미']
2019년 8월 17일,비밀번호변경도않되네!,1,2019년,비밀번호변경도않되네,"['비밀번호', '변경']"
2021년 1월 23일,돈 받는거 거절 기능 만들어 주시면 좋을거 같아요 ㅜㅜ,5,2021년,돈 받는거 거절 기능 만들어 주시면 좋을거 같아요,['거절']
2023년 7월 21일,베에에에에에리굳 넘나편한것,5,2023년,베에에에에에리굳 넘나편한것,['에리']
2020년 3월 24일,업데이트 감사합니다! 별5개강추요,5,2020년,업데이트 감사합니다 별 개강추요,"['업데이트', '감사', '개강']"
2022년 10월 17일,실상은 요기요 결제 연동이 안됩니다,1,2022년,실상은 요기요 결제 연동이 안됩니다,"['실상', '요기', '결제', '연동']"
2021년 2월 2일,아주 잘사용중입니다,5,2021년,아주 잘사용중입니다,['아주']
2021년 1월 26일,최고예요. 카카오가 역시 통이 크네요.,5,2021년,최고예요 카카오가 역시 통이 크네요,"['최고', '역시']"
2022년 10월 17일,qr코드 스캔이 너무 구림,3,2022년,QR코드 스캔이 너무 구림,"['코드', '스캔', '구림']"
2022년 11월 27일,사용 하는것 돈을 벌을 것 같아요 게임,5,2022년,사용 하는것 돈을 벌을 것 같아요 게임,['게임']
2023년 9월 9일,굿!!좋아요,5,2023년,굿 좋아요,[]
2021년 1월 30일,옷산거 환불했더니 거래가많아서다뭐다하면서 정지먹음,1,2021년,옷산거 환불했더니 거래가많아서다뭐다하면서 정지먹음,"['환불', '거래', '정지', '먹음']"
2022년 1월 1일,비밀번호 오류가 되었어요. 어덯게요,5,2022년,비밀번호 오류가 되었어요 어덯게요,"['비밀번호', '오류', '어덯게']"
2022년 8월 29일,카카오페이청구서홈접속이안되네요!!!신경좀써주세요??청구서홈들어가야~내던지말던지할거아니예요!!!,3,2022년,카카오페이청구서홈접속이안되네요 신경좀써주세요 청구서홈들어가야 내던지말던지할거아니예요,"['청구', '접속', '이안', '신경', '청구']"
2019년 7월 9일,페이앱은 위젯이 없나요? 카톡은 카카오페이 위젯이 있던데요... 그리고 카톡앱의 페이 서비스랑 페이앱의 페이 서비스랑 뭐가 다른건지 모르겠어요. 나중에 카톡내에서 페이서비스는 앱으로 따로 분리되는 건가요?,3,2019년,페이앱은 위젯이 없나요 카톡은 카카오페이 위젯이 있던데요 그리고 카톡앱의 페이 서비스랑 페이앱의 페이 서비스랑 뭐가 다른건지 모르겠어요 나중에 카톡내에서 페이서비스는 앱으로 따로 분리되는 건가요,"['위젯', '위젯', '던데', '서비스', '서비스', '나중', '서비스', '분리']"
2022년 3월 19일,5분지났는데도 인증 못하게 함 예전 계정에 있는 카카오페이 그거 때문에 가서 햐지좀 하려고 했더니쳐 막아쌈 이게 진짜 뭐하는 짓거리임? 아니 그냥 간단한 인등 하는 앱들 많은데 카카오페이만 유독 유난떰 집착이 거의 네이버 수준임 진짜 개빡쳐서 새벽내내 몇번 하다가 포기함 그냥 다른 계정 로그인 할때 그 계정에 있는 카카오페이는 자동탈퇴좀 되게 하면 안되나? 무슨 철저한 보안임 그냥 연동서비스 안되는걸로 밖에 안보임 카카오톡 전 계정은 이미 탈퇴 삭제 처리해서 들어가지도 못하는대 어카라는거임? 이메일 바꾼 사람은 그럼 어카라고?진심 개궁금함 진짜 너무 화나서 열불이 뻗침,1,2022년,분지났는데도 인증 못하게 함 예전 계정에 있는 카카오페이 그거 때문에 가서 햐지좀 하려고 했더니쳐 막아쌈 이게 진짜 뭐하는 짓거리임 아니 그냥 간단한 인등 하는 앱들 많은데 카카오페이만 유독 유난떰 집착이 거의 네이버 수준임 진짜 개빡쳐서 새벽내내 몇번 하다가 포기함 그냥 다른 계정 로그인 할때 그 계정에 있는 카카오페이는 자동탈퇴좀 되게 하면 안되나 무슨 철저한 보안임 그냥 연동서비스 안되는걸로 밖에 안보임 카카오톡 전 계정은 이미 탈퇴 삭제 처리해서 들어가지도 못하는대 어카라는거임 이메일 바꾼 사람은 그럼 어카라고 진심 개궁금함 진짜 너무 화나서 열불이 뻗침,"['분지', '인증', '계정', '그거', '햐지좀', '아쌈', '짓거리', '간단', '인등', '유독', '유난', '집착', '거의', '수준', '새벽', '내내', '포기', '계정', '로그인', '계정', '자동', '탈퇴', '철저', '보안', '연동', '서비스', '는걸', '안보', '계정', '탈퇴', '처리', '카라', '거임', '이메일', '사람', '카라', '진심']"
2020년 1월 13일,제가 언니 뱅크 카드를 실수로 등록 했는데 삭제 할 수 있는 기능은 없나요??,2,2020년,제가 언니 뱅크 카드를 실수로 등록 했는데 삭제 할 수 있는 기능은 없나요,"['언니', '카드', '실수', '등록']"
2019년 8월 14일,페이시대 선구자. 현찰은 가라시대**,5,2019년,페이시대 선구자 현찰은 가라시대,"['시대', '선구자', '현찰', '가라', '시대']"
2020년 5월 19일,간편 신속 안전 3박자의 조화,5,2020년,간편 신속 안전 박자의 조화,"['간편', '신속', '안전', '박자', '조화']"
2023년 1월 25일,카카오페이에 대해 문의사항이있는데 전화 연락처는 왜 안보이나요?,1,2023년,카카오페이에 대해 문의사항이있는데 전화 연락처는 왜 안보이나요,"['대해', '문의사항', '전화', '연락처', '안보', '이나']"
2021년 10월 26일,쿠폰모으기 재미있어요,5,2021년,쿠폰모으기 재미있어요,"['쿠폰', '재미']"
2019년 10월 22일,알 받을려고 깔았는데... 좋네요,5,2019년,알 받을려고 깔았는데 좋네요,[]
2022년 1월 21일,카카오펀드 어떻게 관리하나요? 기존 탭을 없애서 펀드 입금일 바꾸고 싶어도 못 바꾸게해놨네?,1,2022년,카카오펀드 어떻게 관리하나요 기존 탭을 없애서 펀드 입금일 바꾸고 싶어도 못 바꾸게해놨네,"['펀드', '관리', '기존', '펀드', '입금', '어도']"
2023년 7월 6일,좋아요 감사해요,5,2023년,좋아요 감사해요,['감사']
2020년 7월 30일,카카오 멤버셉 기능좋은데 카톡 통해서 자꾸 넘어가여하나여? 멤버십 기능 좋은데 홍보좀 더 해주세여 아무도 몰라여,5,2020년,카카오 멤버셉 기능좋은데 카톡 통해서 자꾸 넘어가여하나여 멤버십 기능 좋은데 홍보좀 더 해주세여 아무도 몰라여,"['멤버', '통해', '여하나', '멤버십', '홍보']"
2021년 4월 28일,내년 생일 지나고 다시올께요. 2021.4.28,5,2021년,내년 생일 지나고 다시올께요,"['내년', '생일', '지나', '시올']"
2023년 4월 22일,결제할 때 마다 ars 확인하느라 한세월 걸림,1,2023년,결제할 때 마다 ARS 확인하느라 한세월 걸림,"['결제', '마다', '세월']"
2022년 7월 15일,"쓰래기임 신분증인식이되야사용하죠, 어우 더러워서 삭제",1,2022년,쓰래기임 신분증인식이되야사용하죠 어우 더러워서 삭제,"['쓰래', '신분증', '인식', '야사', '어우', '더러']"
2022년 10월 3일,저 왜 갑자기 카카오페이 막힌 건지 이해가 안 가네요,1,2022년,저 왜 갑자기 카카오페이 막힌 건지 이해가 안 가네요,[]
2021년 5월 27일,요즘시대에 남성혐오적 표식이나 쓰는 카카오뱅크.. 정말 최악이에요... 이게 무슨은행이에요 그냥 메갈리아 금고지 ㅜㅜ,1,2021년,요즘시대에 남성혐오적 표식이나 쓰는 카카오뱅크 정말 최악이에요 이게 무슨은행이에요 그냥 메갈리아 금고지,"['요즘', '시대', '남성혐오', '식이', '최악', '갈리아', '금고']"
2022년 10월 8일,주말에 환전왜 안됩니까? 9시지나서하라는데 9시지난지가언젠데요 ㅡㅡ,1,2022년,주말에 환전왜 안됩니까 시지나서하라는데 시지난지가언젠데요,"['주말', '환전', '지나', '서하', '시지', '젠데']"
2020년 9월 11일,내보험관리만 보려고하면 계속 튕기네용ㅠㅠ,5,2020년,내보험관리만 보려고하면 계속 튕기네용,"['보험', '관리', '고하', '기네']"
2021년 3월 9일,좋아요. 잘 쓰고 있어요,5,2021년,좋아요 잘 쓰고 있어요,[]
2021년 1월 31일,생각보다 많이 유용하네요^^,5,2021년,생각보다 많이 유용하네요,"['생각', '유용']"
2021년 5월 27일,카카오뱅크는 애초세 안썼고 카카오페이는 업빗 때문에 손절을 못치겠네요. 제발 처신 똑바로 하세요,1,2021년,카카오뱅크는 애초세 안썼고 카카오페이는 업빗 때문에 손절을 못치겠네요 제발 처신 똑바로 하세요,"['애초', '업빗', '손절', '제발', '처신', '똑바로']"
2021년 9월 30일,편하고 좋아요~~,5,2021년,편하고 좋아요,[]
2021년 1월 5일,너무 편하게 사용하고 있어요,4,2021년,너무 편하게 사용하고 있어요,[]
2021년 10월 31일,생각 이상으로 쓸모없는 어플. 지워도 무방,1,2021년,생각 이상으로 쓸모없는 어플 지워도 무방,"['생각', '이상', '쓸모', '어플', '무방']"
2021년 2월 2일,근데 진짜궁금해서그런데 왜 만14세이상만 가능해요?,3,2021년,근데 진짜궁금해서그런데 왜 만 세이상만 가능해요,"['궁금', '이상만']"
2020년 12월 17일,이메일 틀렸다고 겨속 뜨니 미쳐버리겠습니다 제발 좀 방범좀 제시해봐요,1,2020년,이메일 틀렸다고 겨속 뜨니 미쳐버리겠습니다 제발 좀 방범좀 제시해봐요,"['이메일', '겨속', '제발', '방범', '제시']"
2020년 4월 21일,모바일온누리상품권 안되면 쓸모가 없다,1,2020년,모바일온누리상품권 안되면 쓸모가 없다,"['모바일', '온누리상품권', '쓸모']"
2021년 3월 2일,펀드수익좋음.그걸로도 별 5개다,5,2021년,펀드수익좋음 그걸로도 별 개다,"['펀드', '수익']"
2022년 11월 22일,노란색 카카오 화면만뜨고 넘어가질않네 앱이 왜이렇게불안정한지모르겠음 주식돈다빼버릴예정,1,2022년,노란색 카카오 화면만뜨고 넘어가질않네 앱이 왜이렇게불안정한지모르겠음 주식돈다빼버릴예정,"['노란색', '화면', '안정', '한지', '주식', '예정']"
2019년 8월 15일,루팅안했는데 루팅한단말기라면 어쩌라구여 ㅡㅡ eorror 2002번 해걀해주세요 ㅊ첨엠 안이러더니 왜이래,1,2019년,루팅안했는데 루팅한단말기라면 어쩌라구여 EORROR 번 해걀해주세요 첨엠 안이러더니 왜이래,"['루팅', '루팅', '단말기', '어쩌라구', '해걀', '첨엠', '안이', '러더']"
2021년 2월 2일,무조건 도전해보세요 당신에게도 행운이...,5,2021년,무조건 도전해보세요 당신에게도 행운이,"['무조건', '도전', '당신', '행운']"
2022년 7월 29일,사용하기 편리해요!!,5,2022년,사용하기 편리해요,['편리']
2022년 1월 8일,이젠 다른 은행 어플보다 복잡하네요 삭제합니다,1,2022년,이젠 다른 은행 어플보다 복잡하네요 삭제합니다,['어플']
2022년 1월 25일,카카오페이 증권 만 사용하고 있었는데 첫 화면에서 사랴졌어요,1,2022년,카카오페이 증권 만 사용하고 있었는데 첫 화면에서 사랴졌어요,"['증권', '화면']"
2021년 1월 5일,명의변경후 페이가 인증오류나요. 어떻게해야하나요?,1,2021년,명의변경후 페이가 인증오류나요 어떻게해야하나요,"['명의', '변경', '인증', '오류']"
2020년 11월 11일,알리 결재하라고 계속 이벤트 하는것 같은데 결재 안됨..,1,2020년,알리 결재하라고 계속 이벤트 하는것 같은데 결재 안됨,"['알리', '결재', '이벤트', '결재']"
2021년 1월 12일,"모든공과금,송금,👍👍👍👍너무편해요",5,2021년,모든공과금 송금 너무편해요,"['모든', '공과금', '송금']"
2020년 11월 28일,자주 사용하게 됩니다~감사,5,2020년,자주 사용하게 됩니다 감사,"['자주', '감사']"
2020년 3월 29일,페이증권 가입했는데 주식투자 어떻게 하나요? Hts도 없고...계좌만 알려주면 어떻게 하라는 말.,3,2020년,페이증권 가입했는데 주식투자 어떻게 하나요 HTS도 없고 계좌만 알려주면 어떻게 하라는 말,"['증권', '가입', '주식', '투자', '계좌']"
2023년 2월 5일,제안된계정이라고떠서로그인이안됌니다 어떻게해야하나요?,2,2023년,제안된계정이라고떠서로그인이안됌니다 어떻게해야하나요,"['제안', '계정', '로그인', '이안']"
2022년 9월 7일,카카오페이 춘식이 주식선물 받으려고 로그인하는데 약관동의에서 안 넘어가서 주식계좌개설이 안 되어 못 받네요..... s21 사용중이니 업데이트 좀 부탁드려요,1,2022년,카카오페이 춘식이 주식선물 받으려고 로그인하는데 약관동의에서 안 넘어가서 주식계좌개설이 안 되어 못 받네요 S 사용중이니 업데이트 좀 부탁드려요,"['식이', '주식', '선물', '로그인', '약관', '동의', '주식', '계좌', '개설', '중이', '업데이트', '부탁']"
